Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"nw::BrowserViewLayout::menu_bar",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::BrowserViewLayout::set_menu_bar",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::BrowserViewLayout::set_tool_bar",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::BrowserViewLayout::set_web_view",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::BrowserViewLayout::tool_bar",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::BrowserViewLayout::web_view",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::CapturePageHelper",0,0,0,9,22,5,0,0,0,0,0,0,0,0,2,4,0,,1,0,,,,,7,2,2,0,0,8,9,0,0,6,0,2,,36,9,22,18,0,5,0,0,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,0.23,0,0,0,0
Function,"nw::GetSelfPath",,,,4,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,4,12,5,8,0,2,2,6,2,7,8,4,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"nw::IsParent",,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,1,10,2,7,0,2,2,2,4,4,7,1,0,6,4,4,4,4,4,,,,,4,,2,4,,0.00,,,,
Function,"nw::MakePathAbsolute",,,,5,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,5,16,2,12,0,0,0,8,5,9,13,1,0,12,5,5,5,5,4,,,,,4,,1,4,,0.00,,,,
Class,"nw::MenuBarButton",0,7,1,5,27,3,2,2,2,1,8,0,7,1,1,3,0,,0,0,,,,,4,0,0,0,0,4,4,1,0,1,0,3,,35,5,27,10,11,3,0,0,,,,13,4,0,9,,,,,,3,3,5,3,,1,,,0,0.11,6,6,8,5
Public Virtual Const Function,"nw::MenuBarButton::GetTooltipText",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,3,0,0,0,8,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"nw::MenuBarButton::IsTriggerableEvent",,,,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,1,9,1,7,3,0,0,5,3,3,5,0,0,5,3,3,5,3,2,,,,,2,,1,2,,0.33,,,,
Public Function,"nw::MenuBarButton::MenuBarButton",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,5,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::MenuBarController",0,0,0,5,21,0,0,0,0,0,0,0,0,0,1,5,0,,1,2,,,,,5,3,3,0,0,6,6,0,0,1,0,5,,26,5,21,18,0,0,0,0,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,0.00,0,0,0,0
Class,"nw::MenuBarView",0,0,0,8,21,5,0,0,0,0,0,0,0,0,3,3,0,,0,2,,,,,9,1,1,0,0,9,9,0,0,1,0,8,,34,8,21,15,0,5,0,0,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,0.24,0,0,0,0
Abstract Class,"nw::NativeWindow",0,1,0,14,85,3,1,1,1,1,1,0,1,0,0,8,3,,1,0,,,,,50,5,0,5,0,51,51,4,74,2,2,47,,102,14,77,70,43,3,5,3,,,,64,58,0,6,,,,,,2,2,2,1,,0,,,98,0.04,7,7,7,6
Public Virtual Function,"nw::NativeWindow::ClearMenu",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindow::ClearMenu",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::NativeWindow::IsTransparent",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Protected Function,"nw::NativeWindow::OnNativeWindowDestory",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Const Function,"nw::NativeWindow::app_icon",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::NativeWindow::has_frame",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::NativeWindow::shell",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowAura",0,1,0,23,123,10,1,1,1,1,1,0,1,0,4,12,0,,0,0,,,,,81,21,20,0,1,81,132,11,84,3,12,66,,156,23,123,116,4,10,0,0,,,,107,104,0,3,,,,,,1,1,1,1,,1,,,99,0.08,3,3,3,3
Public Function,"nw::NativeWindowAura::draggable_region",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::NativeWindowAura::toolbar",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::NativeWindowAura::window",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowClientView",0,4,0,2,18,0,1,1,1,1,4,0,4,0,1,2,0,,0,0,,,,,3,1,1,0,0,3,3,0,0,0,0,3,,20,2,18,9,4,0,0,0,,,,7,4,0,3,,,,,,2,2,2,1,,1,,,33,0.00,4,4,4,3
Public Virtual Function,"nw::NativeWindowClientView::CanClose",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,1,4,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"nw::NativeWindowClientView::NativeWindowClientView",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,5,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowClientView::~NativeWindowClientView",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowCocoa",0,1,0,19,77,15,1,1,1,1,1,0,1,0,1,9,0,,0,0,,,,,52,13,13,0,0,52,103,3,0,6,4,42,,109,19,77,73,5,15,0,0,,,,69,65,0,4,,,,,,1,1,1,1,,1,,,99,0.19,4,4,4,4
Public Const Function,"nw::NativeWindowCocoa::draggable_region",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::NativeWindowCocoa::set_is_fullscreen",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::NativeWindowCocoa::use_system_drag",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::NativeWindowCocoa::window",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowFrameView",0,4,0,11,98,14,1,1,1,1,5,0,4,0,1,2,0,,0,1,,,,,17,2,2,0,0,17,17,6,0,1,0,16,,123,11,98,57,39,14,0,0,,,,49,28,0,21,,,,,,8,8,10,5,,1,,,82,0.14,24,24,26,20
Public Virtual Const Function,"nw::NativeWindowFrameView::GetBoundsForClientView",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"nw::NativeWindowFrameView::GetClassName",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"nw::NativeWindowFrameView::GetMaximumSize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"nw::NativeWindowFrameView::GetMinimumSize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"nw::NativeWindowFrameView::GetPreferredSize",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,3,3,0,0,0,8,1,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"nw::NativeWindowFrameView::GetWindowBoundsForClientBounds",,,,0,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,9,3,5,3,0,0,4,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.33,,,,
Public Virtual Function,"nw::NativeWindowFrameView::GetWindowMask",,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"nw::NativeWindowFrameView::Init",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::Layout",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Explicit Public Function,"nw::NativeWindowFrameView::NativeWindowFrameView",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,3,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::NonClientHitTest",,,,5,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,5,29,15,26,8,0,0,15,8,11,16,5,0,11,8,8,10,5,4,,,,,4,,1,4,,0.28,,,,
Public Virtual Function,"nw::NativeWindowFrameView::OnPaint",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::ResetWindowControls",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::UpdateWindowIcon",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::UpdateWindowTitle",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::NativeWindowFrameView::~NativeWindowFrameView",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowGtk",0,1,0,19,96,18,1,1,1,1,1,0,1,0,1,6,0,,0,0,,,,,62,20,20,0,0,62,113,3,0,19,4,39,,133,19,96,92,2,18,0,0,,,,83,82,0,1,,,,,,1,1,1,1,,1,,,99,0.19,1,1,1,1
Public Const Function,"nw::NativeWindowGtk::window",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NativeWindowToolbarAura",0,0,0,9,32,4,0,0,0,0,0,0,0,0,3,7,0,,0,0,,,,,13,7,7,0,0,13,13,0,0,2,6,5,,45,9,32,26,0,4,0,0,,,,20,20,0,0,,,,,,0,0,0,0,,1,,,100,0.13,0,0,0,0
Abstract Class,"nw::NotificationManager",0,0,0,7,33,3,0,0,0,0,0,0,0,0,0,4,4,,2,1,,,,,9,1,0,1,0,11,11,0,0,0,3,8,,43,7,33,28,2,3,0,0,,,,19,19,0,0,,,,,,0,0,0,0,,0,,,100,0.09,0,0,0,0
Protected Struct,"nw::NotificationManager::DesktopNotificationParams",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,5,0,0,5,0,0,0,0,0,0,0,,7,0,7,6,0,0,0,0,,,,5,5,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Class,"nw::NotificationManagerLinux",0,0,0,6,27,1,0,0,0,0,0,0,0,0,1,2,0,,1,0,,,,,6,2,2,0,0,7,18,0,0,3,0,4,,34,6,27,24,0,1,0,0,,,,14,14,0,0,,,,,,0,0,0,0,,1,,,100,0.04,0,0,0,0
Private Struct,"nw::NotificationManagerLinux::NotificationData",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,5,0,5,4,0,0,0,0,,,,3,3,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Class,"nw::NotificationManagerMac",0,1,0,3,14,1,1,1,1,1,1,0,1,0,1,1,0,,0,0,,,,,5,0,0,0,0,5,16,0,0,1,0,4,,18,3,14,12,0,1,0,0,,,,5,5,0,0,,,,,,1,1,1,1,,1,,,0,0.07,1,1,1,1
Public Virtual Function,"nw::NotificationManagerMac::~NotificationManagerMac",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NotificationManagerToastWin",0,5,0,9,28,4,1,1,1,1,5,0,5,0,1,1,0,,1,1,,,,,10,2,2,0,0,11,22,0,6,6,0,5,,41,9,28,24,1,4,0,0,,,,17,16,0,1,,,,,,1,1,1,1,,1,,,100,0.14,1,1,1,1
Public Virtual Function,"nw::NotificationManagerToastWin::AddDesktopNotification",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NotificationManagerWin",0,3,0,8,33,8,1,1,1,1,3,0,3,0,1,5,0,,0,0,,,,,10,7,7,0,0,10,21,0,5,6,0,4,,49,8,33,21,5,8,0,0,,,,21,16,0,5,,,,,,1,1,1,1,,1,,,82,0.24,5,5,5,5
Public Virtual Function,"nw::NotificationManagerWin::AddDesktopNotification",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"nw::NotificationManagerWin::DesktopNotificationPostClick",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"nw::NotificationManagerWin::DesktopNotificationPostClose",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"nw::NotificationManagerWin::DesktopNotificationPostDisplay",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"nw::NotificationManagerWin::DesktopNotificationPostError",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::NwFormDatabaseService",0,0,0,11,25,4,0,0,0,0,0,0,0,0,1,4,0,,0,0,,,,,10,3,3,0,0,10,10,0,0,3,0,7,,40,11,25,21,0,4,0,0,,,,17,17,0,0,,,,,,0,0,0,0,,1,,,100,0.16,0,0,0,0
Private Struct,"nw::NwFormDatabaseService::PendingQuery",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,4,0,4,3,0,0,0,0,,,,2,2,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Class,"nw::NwProtocolHandler",0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,3,0,0,0,0,3,3,1,0,1,0,2,,11,1,10,6,0,0,0,0,,,,3,3,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
Class,"nw::NwRenderViewObserver",0,0,0,6,15,3,0,0,0,0,0,0,0,0,1,5,0,,0,0,,,,,9,0,0,0,0,9,9,0,0,4,0,5,,24,6,15,12,0,3,0,0,,,,9,9,0,0,,,,,,0,0,0,0,,1,,,0,0.20,0,0,0,0
Class,"nw::Package",0,1,0,22,31,21,1,1,1,1,1,0,1,0,0,5,0,,0,0,,,,,21,6,6,0,0,21,21,2,0,8,0,13,,74,22,31,28,4,21,0,0,,,,31,27,0,4,,,,,,1,1,1,1,,0,,,96,0.68,4,4,4,4
Public Function,"nw::Package::package_string",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::Package::path",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::Package::root",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"nw::Package::self_extract",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nw::RelativePathToURI",,,,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,10,3,7,1,0,0,6,3,5,7,2,0,5,3,3,3,3,2,,,,,2,,1,2,,0.10,,,,
Function,"nw::RemoveHttpDiskCache",,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,1,17,8,13,0,0,0,6,1,6,6,3,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::ResourceRequestJob",0,0,0,10,27,12,0,0,0,0,0,0,0,0,1,3,0,,1,0,,,,,10,7,7,0,0,11,11,1,0,4,0,7,,49,10,27,24,0,12,0,0,,,,18,18,0,0,,,,,,0,0,0,0,,1,,,100,0.44,0,0,0,0
Function,"nw::ShowColorChooser",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"nw::ShowColorChooser",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::StandardMenusMac",0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,6,1,1,0,0,6,6,0,0,1,0,5,,14,3,11,8,0,0,0,0,,,,7,7,0,0,,,,,,0,0,0,0,,0,,,100,0.00,0,0,0,0
Class,"nw::StringReferenceWrapper",0,7,0,13,51,4,1,1,1,1,7,0,7,0,0,0,0,,1,0,,,,,5,2,2,0,0,6,6,1,0,0,0,6,,68,13,51,17,17,4,0,0,,,,27,14,0,13,,,,,,2,2,2,1,,0,,,33,0.08,10,10,10,6
Public Const Function,"nw::StringReferenceWrapper::Get",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::StringReferenceWrapper::StringReferenceWrapper",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,8,2,3,0,0,0,4,2,2,3,1,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function Template,"nw::StringReferenceWrapper::StringReferenceWrapper",,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,2,10,3,4,0,0,0,6,2,4,5,2,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function Template,"nw::StringReferenceWrapper::StringReferenceWrapper",,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,9,3,4,0,0,0,4,2,3,4,2,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Static Function,"nw::StringReferenceWrapper::isSupported",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,4,0,0,0,2,2,4,5,1,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"nw::StringReferenceWrapper::~StringReferenceWrapper",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"nw::ToastEventHandler",0,0,0,4,10,4,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,6,0,0,0,0,6,6,0,0,0,0,6,,18,4,10,7,0,4,0,0,,,,10,10,0,0,,,,,,0,0,0,0,,1,,,0,0.40,0,0,0,0
Class,"nw::TrayObserver",0,5,0,4,31,0,1,1,1,1,5,0,5,0,1,0,0,,0,0,,,,,5,1,1,0,0,5,5,0,0,0,0,5,,35,4,31,8,14,0,0,0,,,,20,6,0,14,,,,,,4,2,4,1,,1,,,40,0.00,8,6,8,5
Public Virtual Function,"nw::TrayObserver::OnBalloonClicked",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::TrayObserver::OnBalloonEvent",,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,15,1,12,0,0,0,3,4,8,12,0,0,12,4,2,4,1,3,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"nw::TrayObserver::OnStatusIconClicked",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"nw::TrayObserver::TrayObserver",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,2,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"nw::TrayObserver::~TrayObserver",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
