Kind,Name,SumCyclomatic,MaxInheritanceTree,CountClassDerived,CountDeclMethodAll,CountClassCoupled,PercentLackOfCohesion
Class,"cgeo.geocaching.AboutActivity.LicenseViewCreator",1,2,0,6,1,0
Enum Type,"cgeo.geocaching.AboutActivity.Page",3,2,0,3,1,94
Class,"cgeo.geocaching.AboutActivity.VersionViewCreator",1,2,0,6,2,0
Class,"cgeo.geocaching.AboutActivity.setClickListener.(Anon_2)",1,1,0,1,1,0
Public Abstract Class,"cgeo.geocaching.AbstractDialogFragment",37,2,2,24,17,91
Class,"cgeo.geocaching.AbstractDialogFragment.(Anon_8)",3,1,0,1,6,0
Class,"cgeo.geocaching.AbstractDialogFragment.addCacheDetails.(Anon_7)",1,1,0,1,2,0
Class,"cgeo.geocaching.AbstractDialogFragment.aquireGCVote.(Anon_5)",2,1,0,1,4,0
Class,"cgeo.geocaching.AbstractDialogFragment.aquireGCVote.(Anon_6)",1,1,0,1,5,0
Class,"cgeo.geocaching.AbstractDialogFragment.initCustomActionBar.(Anon_1)",1,1,0,1,1,0
Class,"cgeo.geocaching.AbstractDialogFragment.initCustomActionBar.(Anon_2)",1,1,0,1,1,0
Class,"cgeo.geocaching.AbstractDialogFragment.initCustomActionBar.(Anon_3)",1,1,0,1,1,0
Class,"cgeo.geocaching.AbstractDialogFragment.showPopupHoneycomb.(Anon_4)",1,1,0,1,1,0
Public Abstract Class,"cgeo.geocaching.AbstractLoggingActivity",11,4,2,34,11,0
Public Class,"cgeo.geocaching.AddressListActivity",2,4,0,20,2,0
Class,"cgeo.geocaching.AddressListActivity.onCreate.(Anon_1)",6,1,0,2,3,0
Public Class,"cgeo.geocaching.CacheCache",14,1,0,7,8,42
Private Static Class,"cgeo.geocaching.CacheCache.CacheRemoveHandler",2,1,0,1,3,0
Public Class,"cgeo.geocaching.CacheDetailActivity",141,5,0,82,54,93
Class,"cgeo.geocaching.CacheDetailActivity.(Anon_7)",5,1,0,1,7,0
Private Class,"cgeo.geocaching.CacheDetailActivity.AttributeViewBuilder",22,1,0,7,5,62
Class,"cgeo.geocaching.CacheDetailActivity.AttributeViewBuilder.fillView.(Anon_3)",1,1,0,1,1,0
Private Static Class,"cgeo.geocaching.CacheDetailActivity.CacheDetailsGeoDirHandler",5,2,0,8,5,0
Private Static Class,"cgeo.geocaching.CacheDetailActivity.ChangeNotificationHandler",2,3,0,4,2,0
Protected Class,"cgeo.geocaching.CacheDetailActivity.DescriptionViewCreator",14,2,0,9,17,70
Class,"cgeo.geocaching.CacheDetailActivity.DescriptionViewCreator.getDispatchedView.(Anon_10)",2,1,0,1,4,0
Class,"cgeo.geocaching.CacheDetailActivity.DescriptionViewCreator.getDispatchedView.(Anon_11)",2,1,0,1,4,0
Class,"cgeo.geocaching.CacheDetailActivity.DescriptionViewCreator.getDispatchedView.(Anon_8)",1,1,0,1,1,0
Class,"cgeo.geocaching.CacheDetailActivity.DescriptionViewCreator.getDispatchedView.(Anon_9)",1,1,0,1,1,0
Class,"cgeo.geocaching.CacheDetailActivity.DescriptionViewCreator.warnPersonalNoteExceedsLimit.(Anon_12)",1,1,0,1,1,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator",28,2,0,10,25,90
Private Abstract Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.AbstractWatchlistClickListener",3,1,4,1,4,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.AddToWatchlistClickListener",1,2,0,2,3,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.ChangeListClickListener",1,1,0,1,4,0
Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.ChangeListClickListener.onClick.(Anon_6)",1,1,0,1,1,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.DropCacheClickListener",1,1,0,1,1,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.FavoriteAddClickListener",1,2,0,2,3,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.FavoriteAddThread",3,2,0,2,5,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.FavoriteRemoveClickListener",1,2,0,2,3,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.FavoriteRemoveThread",3,2,0,2,5,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.RefreshCacheClickListener",1,1,0,1,1,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.RemoveFromWatchlistClickListener",1,2,0,2,3,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.StoreCacheClickListener",1,1,0,1,1,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.WatchlistAddThread",3,2,0,2,6,0
Private Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.WatchlistRemoveThread",3,2,0,2,6,0
Class,"cgeo.geocaching.CacheDetailActivity.DetailsViewCreator.getDispatchedView.(Anon_5)",2,1,0,1,1,0
Private Static Class,"cgeo.geocaching.CacheDetailActivity.HandlerResetCoordinates",5,3,0,4,2,25
Private Class,"cgeo.geocaching.CacheDetailActivity.ImagesViewCreator",3,2,0,6,3,0
Private Class,"cgeo.geocaching.CacheDetailActivity.InventoryViewCreator",2,2,0,6,2,0
Class,"cgeo.geocaching.CacheDetailActivity.InventoryViewCreator.getDispatchedView.(Anon_19)",2,1,0,1,3,0
Private Static Class,"cgeo.geocaching.CacheDetailActivity.LoadCacheHandler",9,4,0,23,4,0
Public Enum Type,"cgeo.geocaching.CacheDetailActivity.Page",3,2,0,3,1,95
Private Static Class,"cgeo.geocaching.CacheDetailActivity.RefreshCacheHandler",3,4,0,21,2,0
Private Class,"cgeo.geocaching.CacheDetailActivity.ResetCoordsThread",4,2,0,2,5,25
Class,"cgeo.geocaching.CacheDetailActivity.ResetCoordsThread.run.(Anon_23)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheDetailActivity.ResetCoordsThread.run.(Anon_24)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheDetailActivity.ResetCoordsThread.run.(Anon_25)",2,1,0,1,2,0
Private Static Class,"cgeo.geocaching.CacheDetailActivity.SimpleUpdateHandler",3,3,0,4,2,0
Private Static Class,"cgeo.geocaching.CacheDetailActivity.StoreCacheHandler",3,4,0,21,2,0
Private Static Class,"cgeo.geocaching.CacheDetailActivity.UploadPersonalNoteThread",3,2,0,2,6,0
Private Class,"cgeo.geocaching.CacheDetailActivity.WaypointsViewCreator",13,2,0,8,12,66
Class,"cgeo.geocaching.CacheDetailActivity.WaypointsViewCreator.fillViewHolder.(Anon_15)",1,1,0,1,3,0
Class,"cgeo.geocaching.CacheDetailActivity.WaypointsViewCreator.fillViewHolder.(Anon_16)",1,1,0,1,3,0
Class,"cgeo.geocaching.CacheDetailActivity.WaypointsViewCreator.fillViewHolder.(Anon_17)",1,1,0,1,4,0
Class,"cgeo.geocaching.CacheDetailActivity.WaypointsViewCreator.fillViewHolder.(Anon_18)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheDetailActivity.WaypointsViewCreator.getDispatchedView.(Anon_13)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheDetailActivity.WaypointsViewCreator.getDispatchedView.(Anon_14)",3,1,0,1,3,0
Class,"cgeo.geocaching.CacheDetailActivity.addContextMenu.(Anon_20)",1,1,0,1,0,0
Class,"cgeo.geocaching.CacheDetailActivity.addContextMenu.(Anon_20).onLongClick.(Anon_21)",12,1,0,4,3,0
Class,"cgeo.geocaching.CacheDetailActivity.createResetCacheCoordinatesDialog.(Anon_22)",1,1,0,1,3,0
Class,"cgeo.geocaching.CacheDetailActivity.editPersonalNote.(Anon_27)",1,1,0,1,4,0
Class,"cgeo.geocaching.CacheDetailActivity.onCreate.(Anon_1)",3,1,0,1,4,0
Class,"cgeo.geocaching.CacheDetailActivity.onCreate.(Anon_2)",2,1,0,1,2,0
Class,"cgeo.geocaching.CacheDetailActivity.storeCache.(Anon_26)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheDetailActivity.storeCache.(Anon_4)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.CacheListActivity",217,4,0,95,66,95
Class,"cgeo.geocaching.CacheListActivity.(Anon_1)",4,1,0,2,6,0
Class,"cgeo.geocaching.CacheListActivity.(Anon_5)",6,1,0,1,6,0
Class,"cgeo.geocaching.CacheListActivity.(Anon_6)",1,1,0,1,3,0
Class,"cgeo.geocaching.CacheListActivity.(Anon_7)",1,1,0,1,1,0
Private Class,"cgeo.geocaching.CacheListActivity.ClearOfflineLogsThread",2,2,0,2,3,0
Private Class,"cgeo.geocaching.CacheListActivity.DownloadFromWebHandler",6,3,0,12,4,0
Private Class,"cgeo.geocaching.CacheListActivity.DropDetailsTask",3,3,0,16,5,0
Private Static Class,"cgeo.geocaching.CacheListActivity.LoadCachesHandler",3,3,0,4,1,0
Private Class,"cgeo.geocaching.CacheListActivity.LoadDetailsThread",9,2,0,3,5,16
Private Static Class,"cgeo.geocaching.CacheListActivity.LoadFromWebThread",7,2,0,2,7,0
Private Class,"cgeo.geocaching.CacheListActivity.MoreCachesListener",1,1,0,1,3,0
Class,"cgeo.geocaching.CacheListActivity.dropStored.(Anon_18)",1,1,0,1,4,0
Class,"cgeo.geocaching.CacheListActivity.getListSwitchingRunnable.(Anon_19)",1,1,0,1,1,0
Class,"cgeo.geocaching.CacheListActivity.handleCachesLoaded.(Anon_2)",1,1,0,1,1,0
Class,"cgeo.geocaching.CacheListActivity.handleCachesLoaded.(Anon_3)",1,1,0,1,1,0
Class,"cgeo.geocaching.CacheListActivity.importGpxAttachement.(Anon_9)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheListActivity.importWeb.(Anon_17)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheListActivity.initActionBarSpinner.(Anon_8)",2,1,0,1,1,0
Class,"cgeo.geocaching.CacheListActivity.moveCachesToOtherList.(Anon_12)",1,1,0,1,3,0
Class,"cgeo.geocaching.CacheListActivity.onContextItemSelected.(Anon_13)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheListActivity.onContextItemSelected.(Anon_14)",1,1,0,1,3,0
Class,"cgeo.geocaching.CacheListActivity.onCreateOptionsMenu.(Anon_10)",2,1,0,1,4,0
Class,"cgeo.geocaching.CacheListActivity.refreshStored.(Anon_15)",2,1,0,1,2,0
Class,"cgeo.geocaching.CacheListActivity.removeFromHistoryCheck.(Anon_16)",1,1,0,1,1,0
Class,"cgeo.geocaching.CacheListActivity.removeList.(Anon_21)",1,1,0,1,1,0
Class,"cgeo.geocaching.CacheListActivity.renameList.(Anon_20)",1,1,0,1,1,0
Class,"cgeo.geocaching.CacheListActivity.replaceCacheListFromSearch.(Anon_4)",1,1,0,1,4,0
Class,"cgeo.geocaching.CacheListActivity.showFilterMenu.(Anon_11)",1,1,0,1,2,0
Class,"cgeo.geocaching.CacheListSpinnerAdapter",6,2,0,4,3,50
Static Class,"cgeo.geocaching.CacheListSpinnerAdapter.ViewHolder",0,1,0,0,0,0
Public Class,"cgeo.geocaching.CacheMenuHandler",15,2,0,4,6,0
Interface,"cgeo.geocaching.CacheMenuHandler.ActivityInterface",3,0,2,3,0,0
Public Class,"cgeo.geocaching.CachePopup",6,3,0,27,3,33
Public Class,"cgeo.geocaching.CachePopupFragment",13,3,0,33,13,88
Private Class,"cgeo.geocaching.CachePopupFragment.DropCacheClickListener",2,1,0,1,5,0
Private Class,"cgeo.geocaching.CachePopupFragment.DropCacheHandler",1,2,0,1,0,0
Private Class,"cgeo.geocaching.CachePopupFragment.RefreshCacheClickListener",3,1,0,1,8,0
Private Class,"cgeo.geocaching.CachePopupFragment.StoreCacheClickListener",4,1,0,2,8,0
Class,"cgeo.geocaching.CachePopupFragment.StoreCacheClickListener.onClick.(Anon_1)",1,1,0,1,1,0
Class,"cgeo.geocaching.CachePopupFragment.StoreCacheClickListener.storeCache.(Anon_2)",1,1,0,1,3,0
Private Class,"cgeo.geocaching.CachePopupFragment.StoreCacheHandler",4,3,0,14,3,33
Public Class,"cgeo.geocaching.CgeoApplication",25,2,0,15,8,90
Class,"cgeo.geocaching.CgeoApplication.directionObservable.(Anon_2)",1,1,0,1,1,0
Class,"cgeo.geocaching.CgeoApplication.geoDataObservable.(Anon_1)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.CgeoApplicationTest",23,3,0,24,18,100
Class,"cgeo.geocaching.CgeoApplicationTest.testSearchByCoords.(Anon_3)",1,1,0,1,4,0
Class,"cgeo.geocaching.CgeoApplicationTest.testSearchByGeocodeNotLoggedIn.(Anon_1)",1,1,0,1,9,0
Class,"cgeo.geocaching.CgeoApplicationTest.testSearchByOwner.(Anon_4)",1,1,0,1,3,0
Class,"cgeo.geocaching.CgeoApplicationTest.testSearchByUsername.(Anon_5)",1,1,0,1,3,0
Class,"cgeo.geocaching.CgeoApplicationTest.testSearchByViewport.(Anon_6)",1,1,0,1,18,0
Class,"cgeo.geocaching.CgeoApplicationTest.testSearchByViewportNotLoggedIn.(Anon_7)",1,1,0,1,18,0
Class,"cgeo.geocaching.CgeoApplicationTest.testSearchErrorOccured.(Anon_2)",1,1,0,1,7,0
Public Class,"cgeo.geocaching.CompassActivity",41,4,0,44,19,88
Class,"cgeo.geocaching.CompassActivity.(Anon_1)",5,1,0,1,8,0
Public Class,"cgeo.geocaching.CreateShortcutActivity",4,4,0,32,7,0
Class,"cgeo.geocaching.CreateShortcutActivity.promptForShortcut.(Anon_1)",1,1,0,1,1,0
Public Class,"cgeo.geocaching.DataStore",337,1,0,110,34,95
Class,"cgeo.geocaching.DataStore.(Anon_1)",1,1,0,1,0,0
Private Static Class,"cgeo.geocaching.DataStore.DBContext",2,2,0,2,1,0
Private Static Class,"cgeo.geocaching.DataStore.DbHelper",50,2,0,7,4,85
Class,"cgeo.geocaching.DataStore.DbHelper.removeDoubleUnderscoreMapFiles.(Anon_4)",1,1,0,1,0,0
Private Static Class,"cgeo.geocaching.DataStore.PreparedStatements",21,1,0,19,4,89
Public Enum Type,"cgeo.geocaching.DataStore.StorageLocation",2,2,0,2,1,100
TypeVariable,"cgeo.geocaching.DataStore.cursorToColl.T",0,0,0,0,0,0
TypeVariable,"cgeo.geocaching.DataStore.cursorToColl.U",0,0,0,0,0,0
Class,"cgeo.geocaching.DataStore.getLastOpenedCaches.(Anon_11)",3,1,0,1,2,0
Class,"cgeo.geocaching.DataStore.getListsFromCursor.(Anon_9)",2,1,0,1,2,0
Class,"cgeo.geocaching.DataStore.loadHistoryOfSearchedLocations.(Anon_8)",1,1,0,1,2,0
Class,"cgeo.geocaching.DataStore.loadSpoilers.(Anon_7)",1,1,0,1,1,0
Class,"cgeo.geocaching.DataStore.loadWaypoints.(Anon_10)",1,1,0,1,2,0
Class,"cgeo.geocaching.DataStore.loadWaypoints.(Anon_6)",1,1,0,1,2,0
Class,"cgeo.geocaching.DataStore.moveDatabase.(Anon_2)",4,1,0,1,5,0
Class,"cgeo.geocaching.DataStore.moveDatabase.(Anon_3)",2,1,0,1,2,0
TypeVariable,"cgeo.geocaching.DataStore.queryToColl.T",0,0,0,0,0,0
TypeVariable,"cgeo.geocaching.DataStore.queryToColl.U",0,0,0,0,0,0
Class,"cgeo.geocaching.DataStore.removeObsoleteCacheDirectories.(Anon_5)",2,1,0,1,3,0
Public Class,"cgeo.geocaching.DataStoreTest",9,3,0,14,13,0
Public Class,"cgeo.geocaching.Destination",9,1,0,7,1,61
Public Class,"cgeo.geocaching.DestinationTest",2,2,0,2,2,0
Public Class,"cgeo.geocaching.EditWaypointActivity",24,4,0,39,17,92
Class,"cgeo.geocaching.EditWaypointActivity.(Anon_1)",8,1,0,1,12,0
Class,"cgeo.geocaching.EditWaypointActivity.(Anon_3)",3,1,0,1,6,0
Private Class,"cgeo.geocaching.EditWaypointActivity.CoordDialogListener",2,1,0,1,9,0
Private Class,"cgeo.geocaching.EditWaypointActivity.LoadWaypointThread",2,2,0,1,3,0
Private Class,"cgeo.geocaching.EditWaypointActivity.SaveWaypointListener",10,1,0,1,12,0
Class,"cgeo.geocaching.EditWaypointActivity.SaveWaypointListener.onClick.(Anon_4)",7,1,0,1,3,0
Class,"cgeo.geocaching.EditWaypointActivity.SaveWaypointListener.onClick.SaveWptTask",10,2,0,1,11,0
Class,"cgeo.geocaching.EditWaypointActivity.initializeWaypointTypeSelector.(Anon_2)",2,1,0,2,1,0
Public Class,"cgeo.geocaching.Geocache",347,1,2,183,43,97
Class,"cgeo.geocaching.Geocache.(Anon_1)",1,1,0,1,2,0
Class,"cgeo.geocaching.Geocache.(Anon_2)",1,1,0,1,2,0
Class,"cgeo.geocaching.Geocache.(Anon_5)",1,1,0,1,1,0
Class,"cgeo.geocaching.Geocache.addDescriptionImagesUrls.(Anon_6)",2,1,0,1,3,0
Class,"cgeo.geocaching.Geocache.drop.(Anon_3)",2,1,0,1,2,0
Class,"cgeo.geocaching.Geocache.refresh.(Anon_4)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.GeocacheTest",23,3,0,29,8,0
Private Static Class,"cgeo.geocaching.GeocacheTest.MockedEventCache",1,2,0,184,1,0
Public Class,"cgeo.geocaching.GpxFileListActivity",10,5,0,36,7,0
Public Class,"cgeo.geocaching.GpxFileListActivityTest",7,2,0,7,1,71
Public Class,"cgeo.geocaching.HtmlPerformanceTest",6,2,0,6,1,50
Class,"cgeo.geocaching.HtmlPerformanceTest.testUnescapePerformance.(Anon_1)",2,1,0,1,1,0
Class,"cgeo.geocaching.HtmlPerformanceTest.testUnescapePerformance.(Anon_2)",2,1,0,1,1,0
Public Interface,"cgeo.geocaching.ICache",27,1,2,30,2,0
Public Interface,"cgeo.geocaching.ICoordinates",1,0,5,1,1,0
Public Interface,"cgeo.geocaching.ILogable",2,0,3,2,0,0
Public Interface,"cgeo.geocaching.IWaypoint",3,1,2,6,1,0
Public Class,"cgeo.geocaching.Image",17,1,0,13,3,67
Class,"cgeo.geocaching.Image.(Anon_1)",2,1,0,2,1,0
Public Class,"cgeo.geocaching.ImageSelectActivity",31,4,0,39,5,77
Class,"cgeo.geocaching.ImageSelectActivity.onCreate.(Anon_1)",1,1,0,1,1,0
Class,"cgeo.geocaching.ImageSelectActivity.onCreate.(Anon_2)",1,1,0,1,1,0
Class,"cgeo.geocaching.ImageSelectActivity.onCreate.(Anon_3)",2,1,0,2,2,0
Class,"cgeo.geocaching.ImageSelectActivity.onCreate.(Anon_4)",1,1,0,1,1,0
Class,"cgeo.geocaching.ImageSelectActivity.onCreate.(Anon_5)",1,1,0,1,1,0
Public Class,"cgeo.geocaching.ImageUtilsTest",1,3,0,10,1,0
Public Class,"cgeo.geocaching.ImagesActivity",12,4,0,37,5,72
Public Class,"cgeo.geocaching.Intents",1,1,0,1,0,100
Public Class,"cgeo.geocaching.LazyInitializedListTest",5,2,0,5,2,80
Private Static Class,"cgeo.geocaching.LazyInitializedListTest.MyList",6,3,0,11,1,0
Public Class,"cgeo.geocaching.LogCacheActivity",64,5,0,64,20,90
Private Class,"cgeo.geocaching.LogCacheActivity.DateListener",1,1,0,1,2,0
Private Class,"cgeo.geocaching.LogCacheActivity.Poster",14,3,0,16,14,0
Class,"cgeo.geocaching.LogCacheActivity.initializeRatingBar.(Anon_5)",3,1,0,1,2,0
Class,"cgeo.geocaching.LogCacheActivity.onCreate.(Anon_4)",1,1,0,1,1,0
Class,"cgeo.geocaching.LogCacheActivity.selectAllTrackablesAction.(Anon_6)",2,1,0,1,3,0
Class,"cgeo.geocaching.LogCacheActivity.selectLogType.(Anon_7)",1,1,0,1,1,0
Class,"cgeo.geocaching.LogCacheActivity.selectTrackableAction.(Anon_8)",1,1,0,1,4,0
Class,"cgeo.geocaching.LogCacheActivity.updateTrackablesList.(Anon_3)",1,1,0,1,1,0
Class,"cgeo.geocaching.LogCacheActivity.updateTrackablesList.(for_loop_2).(Anon_1)",1,1,0,1,1,0
Class,"cgeo.geocaching.LogCacheActivity.updateTrackablesList.(for_loop_2).(Anon_2)",1,1,0,1,3,0
Public Class,"cgeo.geocaching.LogEntry",19,1,0,11,7,84
Public Class,"cgeo.geocaching.LogTrackableActivity",27,5,0,47,17,86
Class,"cgeo.geocaching.LogTrackableActivity.(Anon_1)",1,1,0,1,1,0
Class,"cgeo.geocaching.LogTrackableActivity.(Anon_2)",4,1,0,1,4,0
Class,"cgeo.geocaching.LogTrackableActivity.(Anon_3)",3,1,0,1,3,0
Private Class,"cgeo.geocaching.LogTrackableActivity.DateListener",1,1,0,1,2,0
Private Class,"cgeo.geocaching.LogTrackableActivity.LoadDataThread",6,2,0,2,7,0
Private Class,"cgeo.geocaching.LogTrackableActivity.PostLogThread",2,2,0,2,2,0
Class,"cgeo.geocaching.LogTrackableActivity.init.(Anon_4)",1,1,0,1,0,0
Public Class,"cgeo.geocaching.MainActivity",53,4,0,57,31,96
Class,"cgeo.geocaching.MainActivity.(Anon_1)",4,1,0,1,5,0
Class,"cgeo.geocaching.MainActivity.(Anon_2)",4,1,0,1,3,0
Private Class,"cgeo.geocaching.MainActivity.CleanDatabaseThread",5,2,0,1,5,0
Private Class,"cgeo.geocaching.MainActivity.CountBubbleUpdateThread",5,2,0,1,4,0
Class,"cgeo.geocaching.MainActivity.CountBubbleUpdateThread.(Anon_20)",3,1,0,1,2,0
Private Class,"cgeo.geocaching.MainActivity.SatellitesHandler",5,2,0,7,3,0
Private Class,"cgeo.geocaching.MainActivity.UpdateLocation",6,2,0,7,9,0
Class,"cgeo.geocaching.MainActivity.UpdateLocation.updateGeoData.(Anon_17)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.UpdateLocation.updateGeoData.(Anon_18)",3,1,0,1,6,0
Class,"cgeo.geocaching.MainActivity.UpdateLocation.updateGeoData.(Anon_19)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.checkRestore.(Anon_15)",1,1,0,1,3,0
Class,"cgeo.geocaching.MainActivity.checkRestore.(Anon_16)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.init.(Anon_10)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.init.(Anon_11)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.init.(Anon_12)",1,1,0,1,3,0
Class,"cgeo.geocaching.MainActivity.init.(Anon_5)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.init.(Anon_6)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.init.(Anon_7)",1,1,0,1,5,0
Class,"cgeo.geocaching.MainActivity.init.(Anon_7).onLongClick.(Anon_8)",1,1,0,1,3,0
Class,"cgeo.geocaching.MainActivity.init.(Anon_9)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.onOptionsItemSelected.(Anon_4)",1,1,0,1,3,0
Class,"cgeo.geocaching.MainActivity.selectGlobalTypeFilter.(Anon_13)",1,1,0,1,1,0
Class,"cgeo.geocaching.MainActivity.selectGlobalTypeFilter.(Anon_14)",1,1,0,1,3,0
Class,"cgeo.geocaching.MainActivity.startBackgroundLogin.(for_loop_2).(Anon_3)",2,1,0,1,4,0
Public Class,"cgeo.geocaching.NavigateAnyPointActivity",61,4,0,53,20,92
Class,"cgeo.geocaching.NavigateAnyPointActivity.(Anon_4)",2,1,0,1,6,0
Private Static Class,"cgeo.geocaching.NavigateAnyPointActivity.ChangeDistanceUnit",3,1,0,3,1,33
Private Class,"cgeo.geocaching.NavigateAnyPointActivity.CoordDialogListener",2,1,0,1,5,0
Private Class,"cgeo.geocaching.NavigateAnyPointActivity.CurrentListener",2,1,0,1,7,0
Private Static Class,"cgeo.geocaching.NavigateAnyPointActivity.DestinationHistoryAdapter",6,2,0,4,6,75
Protected Static Class,"cgeo.geocaching.NavigateAnyPointActivity.ViewHolder",1,2,0,2,0,100
Class,"cgeo.geocaching.NavigateAnyPointActivity.addToHistory.(Anon_3)",1,1,0,1,1,0
Class,"cgeo.geocaching.NavigateAnyPointActivity.createHistoryView.(Anon_1)",2,1,0,1,2,0
Class,"cgeo.geocaching.NavigateAnyPointActivity.createHistoryView.(Anon_2)",1,1,0,1,2,0
Public Class,"cgeo.geocaching.ParametersTest",6,2,0,4,1,0
Public Class,"cgeo.geocaching.PersonalNote",20,1,0,7,1,46
Public Class,"cgeo.geocaching.PersonalNoteTest",7,2,0,7,4,0
Public Class,"cgeo.geocaching.PocketQueryList",8,1,0,6,2,66
Class,"cgeo.geocaching.PocketQueryList.promptForListSelection.(Anon_1)",1,1,0,1,1,0
Class,"cgeo.geocaching.PocketQueryList.promptForListSelection.(Anon_2)",1,1,0,1,1,0
Class,"cgeo.geocaching.PocketQueryList.selectFromPocketQueries.(Anon_3)",1,1,0,1,1,0
Public Class,"cgeo.geocaching.SearchActivity",41,4,0,49,22,91
Class,"cgeo.geocaching.SearchActivity.init.(Anon_1)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_10)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_11)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_12)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_13)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_14)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_2)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_3)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_4)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_5)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_6)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_7)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_8)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.init.(Anon_9)",1,1,0,1,1,0
Class,"cgeo.geocaching.SearchActivity.setSearchAction.(Anon_15)",1,1,0,1,1,0
Public Class,"cgeo.geocaching.SearchResult",46,1,0,32,9,82
Class,"cgeo.geocaching.SearchResult.(Anon_1)",2,1,0,2,1,0
Class,"cgeo.geocaching.SearchResult.parallelCombineActive.(Anon_2)",1,1,0,1,0,0
Class,"cgeo.geocaching.SearchResult.parallelCombineActive.(Anon_2).call.(Anon_3)",2,1,0,1,2,0
Class,"cgeo.geocaching.SearchResult.parallelCombineActive.(Anon_4)",1,1,0,1,1,0
TypeVariable,"cgeo.geocaching.SearchResult.parallelCombineActive.C",0,0,0,0,0,0
Public Class,"cgeo.geocaching.SearchResultTest",3,2,0,3,1,0
Public Class,"cgeo.geocaching.SelectMapfileActivity",13,5,0,40,4,76
Class,"cgeo.geocaching.SelectMapfileActivity.onCreate.(Anon_1)",2,1,0,1,5,0
Public Class,"cgeo.geocaching.SettingsTest",4,2,0,4,4,0
Public Class,"cgeo.geocaching.StaticMapsActivity",11,4,0,33,7,84
Class,"cgeo.geocaching.StaticMapsActivity.(Anon_1)",6,1,0,1,3,0
Private Class,"cgeo.geocaching.StaticMapsActivity.LoadMapsThread",9,2,0,1,6,0
Public Class,"cgeo.geocaching.StaticMapsProvider",51,1,0,22,13,90
Class,"cgeo.geocaching.StaticMapsProvider.downloadMap.(Anon_1)",6,1,0,1,6,0
Public Class,"cgeo.geocaching.StaticMapsProviderTest",3,2,0,2,9,0
Public Class,"cgeo.geocaching.StatusFragment",2,2,0,2,1,0
Class,"cgeo.geocaching.StatusFragment.onCreateView.(Anon_1)",7,1,0,1,3,0
