gns,861106,100,100,100,100,0
cvn,861106,52,52,52,52,3900
csr,861106,301,302,298,301,983000
bmp,861106,159,159,159,159,0
bhp,861106,587,589,585,587,523400
bic,861106,207,217,197,207,38400
pia,861106,160,160,160,160,200
erg,861106,145,149,145,145,137100
dgd,861106,44,49,43,44,388000
ptz,861106,148,148,148,148,40100
gpy,861106,89,89,89,89,300
hrg,861106,452,452,452,452,500
ihn,861106,50,50,50,50,0
wrf,861106,186,186,186,186,10000
mrc,861106,51,51,51,51,2900
lsc,861106,82,82,82,82,0
nph,861106,163,163,163,163,0
brd,861106,45,45,45,45,0
cbl,861106,12,12,12,12,36100
syl,861106,60,60,60,60,0
mim,861106,149,150,147,149,93800
gwf,861106,19,19,19,19,0
cag,861106,63,65,58,63,79900
aad,861106,159,159,154,159,18200
tir,861106,38,38,38,38,7100
npc,861106,240,240,234,240,5500
tru,861106,1022,1022,1022,1022,0
seg,861106,44,44,44,44,23100
wdi,861106,444,444,444,444,0
cad,861106,113,113,113,113,0
clr,861106,78,83,78,78,15100
fim,861106,17,17,17,17,13000
sog,861106,157,157,157,157,0
fri,861106,400,400,400,400,400
cis,861106,38,38,38,38,0
ala,861106,209,209,186,209,11300
seq,861106,146,146,146,146,0
rai,861106,47,47,47,47,0
sft,861106,113,113,113,113,0
nab,861106,419,423,419,419,248600
aca,861106,302,312,302,302,112700
rio,861106,697,700,691,697,1011800
anz,861106,347,348,344,347,382800
ppt,861106,680,680,680,680,0
tgl,861106,10,10,10,10,0
mrh,861106,52,55,52,52,18100
msf,861106,517,517,517,517,0
tre,861106,43,45,40,43,54500
cml,861106,193,197,193,194,200200
bor,861106,320,326,320,320,187800
sdy,861106,144,144,144,144,0
mac,861106,160,160,158,160,23500
vwd,861106,10,10,10,10,0
her,861106,66,68,66,66,190000
cng,861106,179,180,178,179,83300
bil,861106,655,660,655,658,71300
pmt,861106,540,540,540,540,0
pmm,861106,390,412,390,390,6800
bae,861106,48,48,48,48,0
xpta,861106,93790,94110,93600,93980,0
amc,861106,346,351,346,351,11200
drm,861106,90,90,90,90,12800
awi,861106,61,61,61,61,11000
cir,861106,46,46,46,46,9500
scm,861106,81,81,81,81,0
agd,861106,56,56,56,56,0
cfr,861106,17,19,17,17,261200
wlh,861106,10710,11274,10710,10710,1800
mxt,861106,19,19,18,19,422400
bsc,861106,64,64,62,64,6300
fmh,861106,203,207,203,203,4700
