tal,861226,140,140,140,140,5500
ahd,861226,144,144,144,144,0
ans,861226,102,102,102,102,100
vec,861226,180,180,180,180,500
alx,861226,79,79,79,79,800
pnx,861226,594,594,594,594,2700
ccl,861226,249,249,246,249,8800
shv,861226,119,119,119,119,0
bgf,861226,73,73,73,73,2300
ash,861226,237,237,234,237,0
ssc,861226,108,108,108,108,33100
hah,861226,245,245,240,245,4000
ari,861226,8,8,8,8,1700
alc,861226,120,120,120,120,2000
ual,861226,15,15,14,15,18000
mod,861226,262,265,262,262,5400
smh,861226,373,373,373,373,0
cho,861226,362,362,362,362,2200
may,861226,313,313,313,313,0
bpc,861226,237,237,234,237,10000
ion,861226,10,10,10,10,25000
pch,861226,110,110,110,110,1000
ctm,861226,88,88,88,88,300
mct,861226,44,44,44,44,22200
qbe,861226,133,133,133,133,11800
crc,861226,93,93,93,93,1100
bty,861226,149,149,149,149,4600
gal,861226,23,23,23,23,0
gep,861226,70,70,70,70,50000
jen,861226,164,164,164,164,400
krs,861226,170,170,170,170,200
seg,861226,36,36,36,36,1200
ghr,861226,206,206,197,206,4500
adh,861226,56,56,56,56,300
aog,861226,70,70,70,70,200
grt,861226,85,85,85,85,63600
len,861226,9,9,9,9,2600
alk,861226,141,141,141,141,200
ghi,861226,115,115,115,115,20000
bqd,861226,159,159,159,159,9100
swd,861226,64,64,63,64,0
ynx,861226,21,21,21,21,30000
pcm,861226,249,254,249,249,135300
agl,861226,310,310,310,310,500
caa,861226,120,120,120,120,0
cpc,861226,33,33,33,33,700
gra,861226,34,34,34,34,22700
zap,861226,45,45,43,45,16700
gci,861226,490,490,490,490,0
ctx,861226,172,175,172,172,7500
trl,861226,40,40,40,40,0
hcl,861226,320,320,315,320,1400
wtp,861226,65,65,65,65,3000
zyl,861226,107,107,107,107,2600
hlx,861226,109,109,109,109,3100
bgd,861226,120,120,120,120,5000
cln,861226,70,70,64,70,18000
pat,861226,142,142,142,142,0
khl,861226,105,105,105,105,10000
rpg,861226,75,75,75,75,6000
trn,861226,228,228,200,228,14100
wft,861226,174,174,174,174,0
cip,861226,138,138,138,138,900
hco,861226,196,196,196,196,4200
clm,861226,79,79,79,79,8600
xpta,861226,95560,95560,95560,95560,0
hil,861226,159,159,159,159,1600
ssg,861226,412,412,412,412,2100
awi,861226,88,88,88,88,2400
nmp,861226,105,105,105,105,1100
gul,861226,90,90,90,90,100
anf,861226,202,202,202,202,700
cfr,861226,22,26,22,22,1359000
acp,861226,223,223,223,223,400
dfm,861226,173,173,173,173,87100
