gma,861119,118,120,115,118,62100
alx,861119,71,71,67,71,3400
eml,861119,214,214,214,214,35400
pnx,861119,158,158,158,158,4000
ccl,861119,213,213,213,213,3700
fcl,861119,25,25,25,25,6700
wyl,861119,178,187,178,178,3000
bgf,861119,65,65,65,65,1200
hah,861119,220,220,220,220,90000
bsd,861119,43,43,43,43,31700
bic,861119,138,148,128,138,6300
lei,861119,77,77,75,77,129600
rgc,861119,425,425,420,425,86500
pae,861119,38,38,38,38,28700
rag,861119,180,182,175,180,110500
crr,861119,1407,1407,1275,1407,3800
btr,861119,53,53,50,53,2366300
pfp,861119,169,169,169,169,12100
gpy,861119,83,83,83,83,9100
auc,861119,285,288,281,285,58300
mgg,861119,23,24,23,23,48700
ihn,861119,52,52,52,52,0
ici,861119,213,214,208,213,266700
gpt,861119,258,258,254,258,4800
bpc,861119,218,218,216,218,30000
wrf,861119,152,152,152,152,2000
ion,861119,9,9,8,9,46200
ncl,861119,224,228,224,224,140800
zex,861119,181,181,176,181,6400
jen,861119,165,165,165,165,1500
dks,861119,171,171,171,171,15300
met,861119,292,292,283,292,22300
cim,861119,45,45,45,45,65900
wmt,861119,288,288,288,288,1180000
qrl,861119,165,165,162,165,56100
shr,861119,210,210,210,210,500
jod,861119,358,364,358,358,12700
arn,861119,425,425,425,425,1100
cog,861119,29,29,29,29,20400
hak,861119,140,140,140,140,4100
moh,861119,21,21,21,21,12000
plp,861119,260,260,255,260,642700
cmx,861119,60,60,58,60,240000
cin,861119,492,492,492,492,300
nab,861119,365,369,364,365,958800
ptd,861119,135,135,135,135,2400
kgm,861119,770,770,770,770,8300
emd,861119,260,260,260,260,100
fbg,861119,329,329,320,329,494200
mlg,861119,118,121,117,118,76800
pay,861119,80,80,80,80,12500
wmc,861119,241,243,241,241,1252400
aro,861119,35,35,35,35,36000
mac,861119,160,164,160,160,7000
sed,861119,65,65,65,65,63300
hcl,861119,240,240,240,240,41800
ark,861119,20,21,20,20,93000
irc,861119,382,382,382,382,2600
bil,861119,636,636,636,636,63200
vss,861119,1125,1125,1125,1125,0
nbh,861119,218,218,217,218,793500
ppp,861119,7,7,7,7,78000
crt,861119,77,77,77,77,24200
lko,861119,48,48,48,48,10400
xpta,861119,92960,93070,92330,92930,0
rth,861119,417,417,417,417,1100
hil,861119,141,141,141,141,5100
mah,861119,154,154,154,154,600
bpt,861119,60,60,60,60,26800
scm,861119,91,91,91,91,0
agd,861119,56,56,56,56,0
cbn,861119,28,28,28,28,6300
jsm,861119,632,632,632,632,2700
fmh,861119,203,203,203,203,0
nml,861119,305,305,300,305,6400
sst,861119,240,240,240,240,2000
cnt,861119,16,16,16,16,12000
gdm,861119,64,64,64,64,29700
cvc,861119,30,30,30,30,17900
wvi,861119,20,20,20,20,1000
ash,861119,201,210,201,201,0
dat,861119,30,30,30,30,7000
nfm,861119,414,414,406,414,9500
dom,861119,62,62,58,62,9700
pia,861119,160,160,160,160,13000
cud,861119,208,208,208,208,5500
dgd,861119,39,39,36,39,41000
gme,861119,18,18,18,18,10500
gvm,861119,225,225,210,225,6700
bsg,861119,124,124,117,124,4000
ahy,861119,13,14,13,13,1205400
cnw,861119,45,45,45,45,20600
mld,861119,188,188,188,188,5300
ggr,861119,51,51,51,51,6000
pch,861119,95,95,95,95,20000
ctr,861119,50,50,47,50,118700
lsc,861119,78,78,78,78,0
cbl,861119,13,13,13,13,0
bty,861119,121,122,121,121,14100
gmk,861119,131,131,128,131,130900
chr,861119,147,147,147,147,7800
mim,861119,131,131,128,131,928800
nom,861119,271,271,267,271,600
npc,861119,255,255,249,255,14000
aui,861119,180,180,180,180,1700
gsm,861119,56,56,56,56,5200
bdg,861119,74,74,70,74,170000
llr,861119,48,50,48,48,6800
whf,861119,84,84,84,84,3300
seg,861119,44,44,44,44,12500
adh,861119,52,52,52,52,10600
wdi,861119,392,392,392,392,1000
swh,861119,190,190,190,190,600
cad,861119,119,119,119,119,0
len,861119,10,10,10,10,2600
hsh,861119,850,850,850,850,200
fri,861119,480,480,460,480,300
cis,861119,31,31,30,31,70000
sft,861119,159,159,156,159,3200
osh,861119,79,80,79,79,122200
aca,861119,234,250,198,234,119000
agl,861119,265,265,265,265,9200
dmc,861119,350,350,350,350,400
cpc,861119,46,46,46,46,13500
afu,861119,68,68,65,68,4000
vrg,861119,14,14,14,14,26000
pmu,861119,235,235,235,235,2300
bkw,861119,1702,1702,1702,1702,8100
mtk,861119,63,63,63,63,15000
wsl,861119,202,202,202,202,5600
tnt,861119,258,259,252,258,119000
tre,861119,43,43,43,43,0
nng,861119,54,54,54,54,2100
cml,861119,186,190,186,190,696600
ssn,861119,24,24,24,24,64400
wjm,861119,301,301,301,301,2400
gow,861119,288,288,288,288,200
pmt,861119,540,540,540,540,0
csd,861119,170,170,170,170,2200
ect,861119,69,69,69,69,1400
