gns,861105,100,100,100,100,0
cvn,861105,60,60,60,60,12800
csr,861105,298,301,295,298,174100
bmp,861105,159,159,159,159,54400
bhp,861105,585,591,585,589,412000
bic,861105,197,217,158,197,64700
pia,861105,160,160,160,160,0
erg,861105,149,149,141,149,10200
dgd,861105,45,45,39,45,614000
ptz,861105,148,148,115,148,17100
gpy,861105,89,89,89,89,66400
hrg,861105,465,465,465,465,0
ihn,861105,50,50,50,50,0
wrf,861105,171,171,171,171,0
mrc,861105,51,51,51,51,5600
lsc,861105,82,82,82,82,0
nph,861105,163,163,163,163,0
brd,861105,45,45,45,45,0
cbl,861105,12,12,12,12,24800
syl,861105,60,60,60,60,0
mim,861105,150,151,147,150,500000
gwf,861105,19,19,19,19,0
cag,861105,62,63,62,62,26500
aad,861105,154,154,149,154,26900
tir,861105,37,37,37,37,700
npc,861105,240,240,240,240,0
tru,861105,1022,1022,1022,1022,0
seg,861105,44,44,44,44,23100
wdi,861105,444,444,444,444,0
cad,861105,113,113,113,113,0
clr,861105,82,82,78,82,29900
fim,861105,16,16,16,16,0
sog,861105,157,157,157,157,0
fri,861105,400,400,400,400,100
cis,861105,38,38,38,38,0
ala,861105,203,203,186,203,6400
seq,861105,146,146,146,146,300
rai,861105,47,47,47,47,0
sft,861105,113,113,109,113,1100
nab,861105,421,423,418,421,243900
aca,861105,302,312,286,302,100400
rio,861105,695,700,691,699,350600
anz,861105,344,344,341,344,146600
ppt,861105,680,680,680,680,0
tgl,861105,10,10,10,10,0
mrh,861105,52,58,52,52,4000
msf,861105,542,542,542,542,0
tre,861105,40,40,40,40,400
cml,861105,190,193,190,193,239600
bor,861105,326,328,325,326,108200
sdy,861105,144,144,144,144,0
mac,861105,158,158,156,158,4500
vwd,861105,10,10,10,10,31600
her,861105,67,67,66,67,194000
cng,861105,182,184,180,182,126300
bil,861105,651,655,651,655,454300
pmt,861105,540,540,540,540,0
pmm,861105,390,401,379,390,38800
bae,861105,48,48,48,48,0
xpta,861105,93720,93940,93460,93790,0
amc,861105,346,351,346,346,75100
drm,861105,90,95,90,90,11000
awi,861105,61,61,61,61,2800
cir,861105,47,47,47,47,7600
scm,861105,81,81,81,81,0
agd,861105,56,56,56,56,0
cfr,861105,17,18,17,17,405000
wlh,861105,11838,11838,11274,11838,5400
mxt,861105,19,20,18,19,253000
bsc,861105,60,60,60,60,0
fmh,861105,203,203,198,203,3300
