sol,861125,760,760,760,760,500
sid,861125,222,222,220,222,4000
alx,861125,63,63,63,63,3000
bid,861125,160,160,160,160,3800
eml,861125,203,203,200,203,7000
pnx,861125,195,195,195,195,1900
ccl,861125,213,213,213,213,19600
rtm,861125,55,55,55,55,20000
fcl,861125,22,22,22,22,0
bsd,861125,43,43,43,43,50000
rgc,861125,425,425,425,425,24400
bds,861125,155,155,155,155,53000
mgg,861125,25,25,23,25,51000
crs,861125,15,15,15,15,4700
ihn,861125,52,52,52,52,0
gpt,861125,255,258,255,255,7800
ror,861125,125,125,120,125,42500
wrf,861125,147,152,147,147,52000
dtv,861125,302,302,302,302,0
ncl,861125,240,240,240,240,0
jen,861125,169,174,169,169,4900
cim,861125,42,44,42,42,5000
wmt,861125,276,300,276,276,1450000
fhf,861125,230,230,230,230,241300
qrl,861125,163,164,163,163,42900
shr,861125,210,210,210,210,0
arn,861125,417,417,417,417,6600
moh,861125,21,21,21,21,0
plp,861125,253,260,253,253,166100
kgm,861125,750,750,750,750,4900
emd,861125,260,260,260,260,400
fbg,861125,333,333,329,333,91900
mlg,861125,118,118,118,118,31200
vpe,861125,10,10,10,10,2000
pay,861125,80,80,80,80,0
nio,861125,204,204,204,204,200
qst,861125,75,75,75,75,0
wmc,861125,251,251,241,251,482000
sed,861125,102,102,102,102,0
mac,861125,160,160,156,160,29000
bil,861125,673,673,655,673,65700
lko,861125,45,45,45,45,0
xpta,861125,92790,94080,92790,93130,0
lyg,861125,18,18,18,18,51200
bpt,861125,55,55,55,55,3800
scm,861125,102,102,102,102,0
abc,861125,228,228,228,228,13600
jsm,861125,706,706,669,706,23400
fmh,861125,180,180,180,180,144600
nml,861125,325,325,325,325,0
sst,861125,240,240,240,240,0
aov,861125,104,104,104,104,1000
ash,861125,201,201,199,201,0
wwh,861125,153,153,153,153,0
dat,861125,30,30,28,30,31000
nfm,861125,398,406,398,398,28100
pia,861125,165,165,165,165,12400
gvm,861125,225,225,225,225,2800
cnw,861125,47,47,47,47,0
ahy,861125,16,16,16,16,347000
cho,861125,345,345,345,345,10500
mag,861125,113,113,113,113,500
ggr,861125,48,48,48,48,3300
aqc,861125,80,80,80,80,1100
ctr,861125,50,50,50,50,87400
lsc,861125,80,80,80,80,10000
glp,861125,19,19,19,19,20100
mim,861125,131,136,130,136,1058800
nom,861125,290,290,280,290,31400
aui,861125,180,180,180,180,0
wdi,861125,392,392,392,392,0
cad,861125,142,142,142,142,8800
swh,861125,197,197,197,197,100
dor,861125,29,29,29,29,4800
fri,861125,460,460,460,460,0
cis,861125,32,32,32,32,0
osh,861125,87,89,85,87,64200
dmc,861125,330,330,330,330,0
eac,861125,221,221,218,221,2300
bgm,861125,11,11,11,11,486000
cpc,861125,40,40,40,40,13500
gmf,861125,243,243,238,243,86700
bkw,861125,1776,1776,1776,1776,100
pmu,861125,235,235,235,235,0
mtk,861125,63,65,63,63,79500
wsl,861125,200,200,198,200,5900
tnt,861125,265,265,263,265,456300
ssn,861125,22,24,22,22,55000
wjm,861125,295,295,295,295,1300
gow,861125,294,294,294,294,0
csd,861125,165,165,165,165,43500
khl,861125,101,101,101,101,2000
hco,861125,245,245,245,245,11000
amc,861125,360,360,355,360,12200
lmc,861125,32,32,32,32,0
run,861125,175,175,175,175,100
ssl,861125,48,48,48,48,0
kup,861125,111,111,111,111,100
tny,861125,70,70,70,70,10000
cfr,861125,14,14,13,14,52800
tmm,861125,75,75,75,75,600
tal,861125,125,125,125,125,100
btg,861125,39,40,39,39,259400
aum,861125,91,91,91,91,2100
era,861125,672,672,672,672,1200
cvn,861125,43,52,43,43,2700
nts,861125,26,26,26,26,30200
ops,861125,323,323,323,323,2700
mtb,861125,22,22,22,22,13600
bmp,861125,159,159,159,159,0
bhp,861125,571,573,567,571,235900
bry,861125,299,299,299,299,16300
apg,861125,27,27,27,27,33500
pdp,861125,265,269,262,265,67100
alc,861125,135,135,135,135,4000
erg,861125,169,169,161,169,46400
dnr,861125,43,43,43,43,39800
isr,861125,57,60,57,57,130600
imm,861125,144,144,137,144,16400
syl,861125,60,60,60,60,0
ate,861125,73,73,73,73,0
gep,861125,60,60,60,60,20000
pgo,861125,393,410,390,393,73400
gcm,861125,2,2,2,2,72000
tru,861125,889,889,889,889,200
klz,861125,109,109,109,109,0
bog,861125,50,50,50,50,7200
jla,861125,502,502,478,502,1800
cnl,861125,237,237,237,237,5300
flc,861125,335,335,335,335,50200
alk,861125,144,144,144,144,1400
fim,861125,12,12,12,12,43000
abf,861125,300,300,300,300,37800
ara,861125,7098,7098,6940,7098,3100
seq,861125,171,171,171,171,0
nps,861125,40,40,40,40,0
hrl,861125,87,89,87,87,66300
brh,861125,67,67,67,67,0
caa,861125,135,135,135,135,0
lan,861125,128,128,128,128,15900
tgl,861125,9,9,9,9,16400
mrh,861125,105,113,102,105,104900
bhh,861125,246,246,237,246,2700
plu,861125,142,142,142,142,25300
sdy,861125,144,144,144,144,0
tkr,861125,225,235,225,225,19100
psa,861125,50,50,50,50,19000
her,861125,53,56,53,53,132000
sdi,861125,42,42,42,42,1000
bae,861125,51,51,51,51,0
clm,861125,89,89,89,89,21800
tth,861125,286,291,286,286,103600
far,861125,37,37,32,37,8900
afi,861125,85,87,85,85,34400
adv,861125,95,95,95,95,2500
anf,861125,219,219,210,219,600
cly,861125,165,165,163,165,17300
smi,861125,277,281,277,277,800
oec,861125,422,422,412,422,22900
wad,861125,88,88,88,88,0
ccn,861125,85,85,85,85,800
cna,861125,423,423,406,423,100
mex,861125,21,23,21,21,27300
mgl,861125,28,28,28,28,1000
mat,861125,88,88,88,88,0
srp,861125,138,140,138,138,13000
zel,861125,290,290,290,290,0
amx,861125,221,225,221,221,4600
wbc,861125,359,359,356,359,187400
mrc,861125,42,42,42,42,1900
ctm,861125,85,85,85,85,8200
nph,861125,171,171,171,171,2100
brd,861125,47,47,47,47,0
awa,861125,224,224,224,224,37900
cag,861125,62,65,62,62,39000
gwf,861125,15,15,15,15,3100
ach,861125,187,187,187,187,0
vee,861125,45,45,45,45,0
akc,861125,215,215,215,215,100
