sol,861222,859,859,859,859,0
ans,861222,110,110,110,110,100
alx,861222,77,77,77,77,1700
sid,861222,220,220,220,220,0
bid,861222,159,159,159,159,0
eml,861222,200,200,200,200,0
pnx,861222,223,223,223,223,2700
ccl,861222,249,249,249,249,400
rtm,861222,62,62,62,62,0
fcl,861222,26,26,26,26,0
snm,861222,308,308,308,308,0
bsd,861222,39,39,39,39,0
rgc,861222,492,492,492,492,0
bds,861222,150,150,150,150,36500
mod,861222,265,265,265,265,64000
ual,861222,13,13,13,13,836200
mgg,861222,23,23,23,23,0
crs,861222,14,14,14,14,0
ihn,861222,52,52,52,52,0
gpt,861222,258,258,258,258,0
ror,861222,150,150,150,150,0
wrf,861222,132,132,132,132,0
dtv,861222,366,366,366,366,0
ncl,861222,272,272,272,272,0
rbs,861222,201,201,201,201,0
jen,861222,164,164,164,164,1000
cim,861222,59,59,59,59,0
fhf,861222,219,219,219,219,0
wmt,861222,252,252,252,252,0
qrl,861222,162,162,162,162,0
shr,861222,190,190,190,190,0
arn,861222,433,433,433,433,0
moh,861222,21,21,21,21,0
plp,861222,250,250,250,250,0
cpv,861222,115,115,115,115,0
sks,861222,149,149,149,149,0
kgm,861222,727,727,727,727,0
age,861222,212,212,212,212,0
emd,861222,230,230,230,230,0
fbg,861222,359,359,359,359,0
mlg,861222,129,129,129,129,0
nio,861222,200,200,200,200,0
vpe,861222,9,9,9,9,0
qst,861222,72,72,72,72,0
wmc,861222,292,292,292,292,0
mac,861222,140,140,140,140,18200
sed,861222,74,74,74,74,0
bil,861222,671,673,671,671,32100
lko,861222,43,43,43,43,0
xpta,861222,93710,94510,93620,94340,0
lyg,861222,23,23,23,23,0
bpt,861222,66,66,66,66,0
scm,861222,134,134,134,134,0
abc,861222,296,296,296,296,0
eqk,861222,80,80,80,80,0
fmh,861222,198,198,198,198,1700
jsm,861222,595,595,595,595,0
ahd,861222,144,144,144,144,0
nml,861222,325,325,325,325,0
sst,861222,240,240,240,240,0
aov,861222,92,92,92,92,0
ash,861222,237,237,237,237,0
wwh,861222,154,154,154,154,0
mdr,861222,57,57,57,57,0
dat,861222,30,30,30,30,0
nfm,861222,507,507,507,507,0
pia,861222,170,170,170,170,0
gvm,861222,225,225,225,225,0
cnw,861222,42,42,42,42,0
cho,861222,362,362,362,362,600
ahy,861222,14,14,14,14,0
mag,861222,123,123,123,123,0
aqc,861222,75,75,75,75,0
ggr,861222,51,51,51,51,0
ctr,861222,82,82,82,82,0
lsc,861222,75,75,75,75,0
glp,861222,20,20,20,20,0
gal,861222,23,23,23,23,0
mim,861222,143,143,141,143,109600
nom,861222,343,343,343,343,0
vpm,861222,100,100,100,100,0
aui,861222,186,186,186,186,0
gpa,861222,2250,2250,2250,2250,0
wdi,861222,392,392,392,392,200
swh,861222,207,207,207,207,0
cad,861222,175,175,175,175,1800
dor,861222,29,29,29,29,0
fri,861222,380,380,380,380,0
cis,861222,30,30,30,30,0
osh,861222,89,89,89,89,0
dmc,861222,330,330,330,330,0
eac,861222,222,222,222,222,0
bgm,861222,13,13,13,13,0
cpc,861222,33,33,33,33,2700
bkw,861222,1961,1961,1961,1961,0
gmf,861222,276,276,276,276,0
pmu,861222,250,250,250,250,0
mtk,861222,62,62,62,62,0
wsl,861222,210,210,210,210,0
tnt,861222,275,275,275,275,0
ssn,861222,23,23,23,23,0
wjm,861222,310,310,310,310,0
gow,861222,282,282,282,282,0
csd,861222,175,175,175,175,0
khl,861222,102,102,102,102,10800
hco,861222,196,196,196,196,125400
amc,861222,355,355,352,355,106300
lmc,861222,32,32,32,32,0
run,861222,163,163,163,163,0
ssl,861222,48,48,48,48,0
kup,861222,95,95,95,95,0
tny,861222,60,60,60,60,0
cfr,861222,24,25,23,24,628000
tmm,861222,75,75,75,75,0
tal,861222,135,135,135,135,2200
btg,861222,40,40,40,40,0
olh,861222,114,114,114,114,0
aum,861222,94,94,94,94,0
era,861222,700,700,700,700,0
cvn,861222,52,52,52,52,6300
jrv,861222,7,7,7,7,0
cpm,861222,45,45,45,45,0
nts,861222,27,27,27,27,0
ops,861222,327,327,327,327,0
mtb,861222,22,22,22,22,0
bmp,861222,154,154,154,154,0
grv,861222,25,25,25,25,0
bhp,861222,595,600,595,599,1624800
bry,861222,274,274,274,274,0
apg,861222,29,29,29,29,0
pdp,861222,291,291,291,291,0
alc,861222,120,120,120,120,5000
erg,861222,145,145,145,145,0
dnr,861222,45,45,45,45,0
wdp,861222,50,50,50,50,0
gsr,861222,300,300,300,300,0
isr,861222,61,61,61,61,0
imm,861222,142,144,137,142,0
syl,861222,60,60,60,60,0
gep,861222,68,68,68,68,2080000
ate,861222,63,63,63,63,0
pgo,861222,335,335,335,335,0
gcm,861222,6,6,6,6,0
tru,861222,933,933,933,933,0
krs,861222,170,170,170,170,3000
klz,861222,123,123,123,123,0
bog,861222,50,50,50,50,0
jla,861222,550,550,550,550,0
grt,861222,83,83,83,83,63600
cnl,861222,225,225,225,225,0
flc,861222,307,307,307,307,0
alk,861222,131,131,131,131,100
fim,861222,15,15,15,15,32600
abf,861222,308,308,308,308,0
ara,861222,6861,6861,6861,6861,0
seq,861222,228,228,228,228,0
nps,861222,40,40,40,40,0
mln,861222,38,38,38,38,0
hrl,861222,98,98,98,98,0
ape,861222,267,267,267,267,0
brh,861222,60,60,60,60,0
tct,861222,373,373,373,373,0
caa,861222,120,120,120,120,0
lan,861222,136,136,136,136,0
tgl,861222,7,7,7,7,0
mrh,861222,78,78,76,78,55100
bhh,861222,265,265,265,265,0
plu,861222,157,157,157,157,0
ged,861222,65,65,65,65,0
fec,861222,496,496,496,496,0
sdy,861222,136,136,136,136,0
tkr,861222,230,230,230,230,0
psa,861222,58,58,58,58,0
her,861222,60,64,60,60,159000
sdi,861222,45,45,45,45,0
bae,861222,52,52,52,52,0
clm,861222,81,81,81,81,2500
tth,861222,281,281,281,281,0
far,861222,46,46,46,46,0
afi,861222,97,97,97,97,0
adv,861222,98,98,98,98,0
anf,861222,185,185,185,185,1400
cly,861222,170,170,170,170,0
smi,861222,334,334,334,334,0
oec,861222,407,407,407,407,0
wad,861222,85,85,85,85,0
ccn,861222,118,118,118,118,0
gri,861222,800,800,800,800,0
cna,861222,448,448,448,448,0
mex,861222,22,22,22,22,0
mgl,861222,28,28,28,28,0
mat,861222,92,92,92,92,0
srp,861222,145,145,145,145,0
zel,861222,340,340,340,340,0
amx,861222,265,265,265,265,0
wbc,861222,396,396,396,396,0
mrc,861222,51,51,51,51,190400
ctm,861222,88,88,88,88,300
brd,861222,44,44,44,44,0
nph,861222,171,171,171,171,0
awa,861222,234,234,234,234,0
cag,861222,62,63,62,62,33000
gwf,861222,19,19,19,19,0
hma,861222,135,135,135,135,0
ach,861222,202,202,202,202,0
vee,861222,30,30,30,30,0
akc,861222,215,215,215,215,0
ghr,861222,197,197,197,197,9400
dsf,861222,53,53,53,53,0
bwt,861222,220,220,220,220,0
fai,861222,398,398,398,398,0
ala,861222,150,150,150,150,600
ynx,861222,20,20,20,20,10000
