sol,861203,760,760,760,760,0
ans,861203,102,102,102,102,100
sid,861203,220,220,220,220,1200
alx,861203,83,83,71,83,18000
bid,861203,159,159,159,159,0
eml,861203,203,203,203,203,7600
pnx,861203,160,160,160,160,1500
ccl,861203,227,227,227,227,38100
rtm,861203,70,70,70,70,2500
fcl,861203,27,27,27,27,20100
snm,861203,263,281,263,263,0
bsd,861203,35,35,35,35,31500
rgc,861203,445,445,445,445,6500
bds,861203,155,155,155,155,2000
mgg,861203,26,26,26,26,43000
crs,861203,15,15,15,15,0
ihn,861203,53,53,53,53,0
gpt,861203,256,257,252,256,11500
ror,861203,130,130,130,130,1000
wrf,861203,147,147,147,147,63000
dtv,861203,322,322,322,322,0
ncl,861203,244,244,244,244,0
rbs,861203,188,188,188,188,1600
jen,861203,165,165,165,165,3100
cim,861203,48,50,48,48,38000
fhf,861203,230,230,230,230,0
wmt,861203,264,264,264,264,0
qrl,861203,162,163,162,162,80100
arn,861203,417,417,417,417,0
moh,861203,21,21,21,21,37500
plp,861203,245,250,245,245,136800
cpv,861203,105,105,105,105,0
sks,861203,129,129,129,129,0
kgm,861203,750,750,750,750,0
age,861203,212,212,212,212,2500
emd,861203,250,250,250,250,200
fbg,861203,345,345,338,345,1086900
mlg,861203,117,121,117,117,131400
pay,861203,78,78,78,78,0
nio,861203,208,208,208,208,0
vpe,861203,11,11,11,11,0
qst,861203,75,75,75,75,0
wmc,861203,262,262,258,262,1819400
sed,861203,76,76,76,76,0
mac,861203,156,156,156,156,2500
bil,861203,655,675,655,655,287000
lko,861203,45,45,45,45,0
xpta,861203,92590,93030,92440,93030,0
lyg,861203,21,21,21,21,100900
bpt,861203,60,60,60,60,10800
scm,861203,102,102,102,102,0
abc,861203,233,233,233,233,0
fmh,861203,185,185,185,185,1200
jsm,861203,695,706,695,695,5000
ahd,861203,130,130,130,130,0
nml,861203,315,315,315,315,1000
sst,861203,240,240,240,240,0
aov,861203,96,96,96,96,0
ash,861203,217,217,215,217,0
wwh,861203,153,153,153,153,0
dat,861203,30,30,30,30,18000
nfm,861203,394,394,391,394,10200
pia,861203,170,170,170,170,500
gvm,861203,225,240,225,225,10600
cnw,861203,44,44,44,44,0
cho,861203,348,348,348,348,800
ahy,861203,16,16,16,16,100000
mag,861203,116,116,116,116,700
ggr,861203,54,54,54,54,7300
aqc,861203,78,78,78,78,6500
ctr,861203,63,63,60,63,123800
lsc,861203,78,78,78,78,0
glp,861203,20,20,20,20,0
gal,861203,22,22,22,22,0
mim,861203,143,144,141,143,747400
nom,861203,314,314,314,314,0
vpm,861203,105,105,105,105,0
aui,861203,180,180,180,180,0
wdi,861203,392,392,379,392,1500
swh,861203,200,200,200,200,0
cad,861203,149,149,149,149,0
dor,861203,33,35,33,33,10800
fri,861203,380,380,380,380,3100
cis,861203,32,38,32,32,3000
osh,861203,83,85,83,83,40000
dmc,861203,360,360,360,360,200
eac,861203,222,222,222,222,0
bgm,861203,13,13,13,13,552000
cpc,861203,41,41,41,41,2700
gmf,861203,255,255,252,255,27500
bkw,861203,1776,1776,1776,1776,0
pmu,861203,220,220,220,220,200000
mtk,861203,62,62,62,62,54000
wsl,861203,206,206,202,206,7400
tnt,861203,261,261,254,261,848900
ssn,861203,23,24,23,23,53700
wjm,861203,301,301,301,301,1200
gow,861203,288,288,288,288,0
csd,861203,160,165,160,160,6400
khl,861203,100,100,100,100,10000
hco,861203,245,245,245,245,500
amc,861203,355,360,351,351,574200
lmc,861203,37,37,37,37,0
run,861203,175,175,175,175,0
ssl,861203,46,46,46,46,0
kup,861203,103,103,103,103,0
tny,861203,70,70,70,70,0
cfr,861203,15,15,14,15,314000
tmm,861203,75,75,75,75,500
tal,861203,135,135,135,135,3000
btg,861203,40,40,40,40,489100
olh,861203,121,121,121,121,0
aum,861203,108,108,108,108,1100
era,861203,660,660,660,660,400
cvn,861203,52,52,52,52,6300
jrv,861203,11,11,11,11,6400
nts,861203,24,24,24,24,12300
ops,861203,327,332,327,327,5600
mtb,861203,23,23,23,23,2300
grv,861203,26,26,26,26,0
bhp,861203,583,592,568,589,555700
bry,861203,288,288,277,288,18200
apg,861203,29,29,29,29,0
pdp,861203,270,273,269,270,109600
alc,861203,130,130,130,130,5000
erg,861203,161,161,161,161,39200
dnr,861203,45,45,45,45,46900
gsr,861203,200,200,200,200,2000
isr,861203,71,71,70,71,81200
imm,861203,142,144,137,142,0
syl,861203,60,60,60,60,0
ate,861203,73,73,73,73,0
gep,861203,62,62,62,62,25000
pgo,861203,348,350,340,348,30600
gcm,861203,3,4,3,3,2233100
tru,861203,911,911,911,911,900
krs,861203,165,168,165,165,8000
klz,861203,109,109,109,109,55400
bog,861203,55,55,55,55,1600
jla,861203,502,502,502,502,3400
cnl,861203,215,215,215,215,2000
flc,861203,335,335,335,335,0
alk,861203,150,150,144,150,1300
fim,861203,15,15,15,15,0
abf,861203,302,302,302,302,11700
ara,861203,6664,6703,6408,6664,27800
seq,861203,190,190,190,190,0
nps,861203,40,40,40,40,0
mln,861203,38,38,38,38,0
hrl,861203,98,101,98,98,8200
brh,861203,65,65,65,65,3500
tct,861203,325,325,325,325,2000
caa,861203,130,130,130,130,0
lan,861203,128,128,128,128,0
tgl,861203,9,9,9,9,0
mrh,861203,92,92,90,92,47700
bhh,861203,237,237,237,237,3200
plu,861203,143,145,143,143,5400
sdy,861203,144,144,144,144,0
tkr,861203,255,255,240,255,5400
psa,861203,50,50,50,50,0
her,861203,57,58,57,57,12500
sdi,861203,46,46,46,46,1000
bae,861203,52,52,52,52,900
clm,861203,85,102,85,85,27300
tth,861203,264,264,264,264,19100
far,861203,32,32,32,32,0
afi,861203,89,89,89,89,5700
adv,861203,95,95,95,95,0
anf,861203,210,210,210,210,100
cly,861203,160,160,160,160,1000
smi,861203,281,281,281,281,1400
oec,861203,364,374,364,364,78900
wad,861203,85,85,85,85,0
ccn,861203,85,85,85,85,4000
cna,861203,415,415,415,415,0
mex,861203,22,22,22,22,116900
mgl,861203,28,28,28,28,0
mat,861203,92,92,92,92,6300
srp,861203,138,138,138,138,21600
zel,861203,325,325,325,325,0
amx,861203,229,229,225,229,6700
wbc,861203,370,370,364,370,133000
mrc,861203,42,42,42,42,500
ctm,861203,88,88,88,88,12600
nph,861203,171,171,171,171,0
brd,861203,44,44,44,44,2800
awa,861203,224,224,224,224,0
gwf,861203,17,17,17,17,0
cag,861203,64,64,62,64,45800
hma,861203,135,135,135,135,0
ach,861203,189,189,189,189,0
vee,861203,34,34,34,34,5000
akc,861203,215,215,215,215,0
ghr,861203,257,257,257,257,3000
bwt,861203,220,220,220,220,4500
fai,861203,379,379,375,379,113100
ala,861203,200,200,200,200,1400
ynx,861203,22,22,22,22,6000
sub,861203,32,32,32,32,26000
pcm,861203,239,239,234,239,283000
rai,861203,36,36,34,36,675500
cmc,861203,239,239,235,239,6300
wba,861203,130,130,130,130,82600
mgt,861203,11,11,11,11,0
zap,861203,40,40,40,40,3300
prm,861203,69,70,68,69,96000
pni,861203,267,267,267,267,20800
ctx,861203,172,175,172,172,8400
kgr,861203,11,11,11,11,78400
wtp,861203,60,60,60,60,1500
hlx,861203,118,118,118,118,4400
hao,861203,16,16,16,16,11700
