sol,861218,859,859,859,859,200
ans,861218,102,102,102,102,100
alx,861218,77,79,77,77,1600
sid,861218,224,224,224,224,1700
bid,861218,159,159,159,159,0
eml,861218,203,203,203,203,400
pnx,861218,204,204,204,204,6200
ccl,861218,246,246,246,246,2200
rtm,861218,60,60,60,60,1000
fcl,861218,26,26,26,26,0
snm,861218,300,300,300,300,0
bsd,861218,40,40,40,40,102300
rgc,861218,480,485,480,480,59100
bds,861218,150,150,150,150,36500
mod,861218,265,273,265,265,126600
ual,861218,12,13,12,12,1240000
mgg,861218,25,25,25,25,14000
crs,861218,14,14,14,14,2400
ihn,861218,52,52,52,52,0
gpt,861218,252,252,249,252,504000
ror,861218,125,125,125,125,300
wrf,861218,108,108,108,108,74000
dtv,861218,361,361,361,361,600
ncl,861218,280,280,280,280,500
rbs,861218,198,198,198,198,0
jen,861218,164,164,164,164,4700
cim,861218,60,60,60,60,2000
fhf,861218,219,219,219,219,0
wmt,861218,282,282,282,282,0
qrl,861218,162,162,161,162,68200
shr,861218,180,180,180,180,200
arn,861218,425,425,425,425,900
moh,861218,21,21,21,21,1500
plp,861218,250,250,248,250,82300
cpv,861218,115,115,115,115,0
sks,861218,136,136,136,136,0
kgm,861218,730,730,720,730,12100
age,861218,208,208,208,208,0
emd,861218,230,230,230,230,0
fbg,861218,362,362,357,362,1008600
mlg,861218,129,129,129,129,32800
nio,861218,200,200,200,200,0
vpe,861218,9,9,9,9,5000
qst,861218,72,72,72,72,0
wmc,861218,290,290,284,290,1874600
sed,861218,74,74,74,74,3639500
mac,861218,140,140,136,140,20500
bil,861218,678,682,678,678,16700
lko,861218,43,43,43,43,0
xpta,861218,92770,93040,92380,92890,0
lyg,861218,21,21,20,21,79600
bpt,861218,66,68,66,66,15300
scm,861218,134,134,134,134,0
abc,861218,296,296,296,296,0
eqk,861218,77,78,77,77,412500
fmh,861218,194,194,194,194,4100
jsm,861218,595,595,595,595,300
ahd,861218,142,142,142,142,400
nml,861218,325,330,325,325,6600
sst,861218,240,240,240,240,0
aov,861218,88,88,88,88,25700
ash,861218,237,242,237,237,0
wwh,861218,154,154,154,154,0
dat,861218,30,30,30,30,0
nfm,861218,498,498,490,498,50600
pia,861218,170,170,170,170,0
gvm,861218,240,240,240,240,7000
cnw,861218,44,44,44,44,0
cho,861218,362,362,362,362,600
ahy,861218,16,16,16,16,0
mag,861218,123,123,123,123,0
aqc,861218,78,78,78,78,0
ggr,861218,51,51,51,51,700
ctr,861218,80,82,79,80,182100
lsc,861218,73,75,73,73,20000
glp,861218,20,20,20,20,0
gal,861218,22,22,22,22,0
mim,861218,146,147,143,146,1450100
nom,861218,358,358,358,358,0
vpm,861218,100,100,100,100,0
aui,861218,186,186,186,186,0
gpa,861218,2375,2375,2375,2375,0
wdi,861218,379,379,379,379,3000
swh,861218,200,200,200,200,0
cad,861218,170,170,170,170,61700
dor,861218,29,29,29,29,0
fri,861218,360,360,360,360,1500
cis,861218,30,30,30,30,16000
osh,861218,88,89,88,88,23300
dmc,861218,380,380,380,380,0
eac,861218,222,222,222,222,700
bgm,861218,13,13,13,13,4000
cpc,861218,30,30,30,30,2700
bkw,861218,1924,1924,1924,1924,0
gmf,861218,270,273,270,270,60800
pmu,861218,250,250,250,250,0
mtk,861218,62,62,62,62,0
wsl,861218,210,210,210,210,3600
tnt,861218,263,263,261,263,45800
ssn,861218,24,24,23,24,86200
wjm,861218,301,301,301,301,0
gow,861218,282,282,282,282,0
csd,861218,170,175,170,170,1500
khl,861218,102,102,102,102,10800
hco,861218,229,229,229,229,700
amc,861218,351,360,349,360,19400
lmc,861218,33,33,33,33,0
run,861218,163,163,163,163,0
ssl,861218,48,48,48,48,0
kup,861218,95,95,95,95,0
tny,861218,60,60,60,60,0
cfr,861218,24,25,21,24,641200
tmm,861218,75,75,75,75,0
tal,861218,135,135,135,135,200
btg,861218,40,40,40,40,109500
olh,861218,114,114,114,114,0
aum,861218,101,101,99,101,21300
era,861218,680,680,680,680,400
cvn,861218,52,52,43,52,17400
jrv,861218,7,7,7,7,21500
cpm,861218,48,48,48,48,0
nts,861218,28,28,28,28,0
ops,861218,323,323,323,323,3300
mtb,861218,22,22,22,22,0
bmp,861218,154,154,154,154,0
grv,861218,26,26,26,26,1100
bhp,861218,602,604,600,600,304000
bry,861218,277,279,277,277,8700
apg,861218,29,29,29,29,1000
pdp,861218,276,278,276,276,162500
alc,861218,130,130,130,130,5000
erg,861218,152,153,152,152,16100
dnr,861218,41,41,40,41,102200
wdp,861218,50,50,50,50,0
gsr,861218,275,275,275,275,600
isr,861218,65,67,65,65,700
imm,861218,142,144,137,142,0
syl,861218,60,60,60,60,0
gep,861218,68,68,68,68,2080000
ate,861218,63,63,63,63,7000
pgo,861218,325,340,320,325,92300
gcm,861218,6,6,5,6,1884900
tru,861218,933,933,933,933,500
krs,861218,174,174,174,174,2000
klz,861218,123,123,123,123,9300
bog,861218,50,50,50,50,0
jla,861218,550,550,550,550,3100
grt,861218,83,83,83,83,63600
cnl,861218,220,220,220,220,0
flc,861218,314,314,314,314,0
alk,861218,131,131,131,131,100
fim,861218,15,15,15,15,13000
abf,861218,305,305,305,305,69200
ara,861218,6901,6901,6782,6901,7700
seq,861218,228,228,228,228,0
nps,861218,40,40,40,40,0
mln,861218,38,38,38,38,0
hrl,861218,98,102,98,98,52500
ape,861218,267,267,267,267,200
brh,861218,57,57,57,57,2000
tct,861218,373,373,373,373,0
caa,861218,130,130,130,130,0
lan,861218,133,133,133,133,4200
tgl,861218,7,7,7,7,0
mrh,861218,78,81,78,78,74400
bhh,861218,270,275,270,270,7700
plu,861218,157,160,157,157,46400
ged,861218,55,55,55,55,14500
sdy,861218,132,132,132,132,0
tkr,861218,230,230,230,230,2400
psa,861218,53,53,53,53,700
her,861218,60,60,58,60,394000
sdi,861218,45,45,45,45,12000
bae,861218,52,52,52,52,0
clm,861218,81,81,81,81,4300
tth,861218,268,268,268,268,700
far,861218,46,46,46,46,0
afi,861218,95,95,95,95,20500
adv,861218,98,98,98,98,0
anf,861218,185,185,185,185,100
cly,861218,165,165,165,165,0
smi,861218,314,314,314,314,4800
oec,861218,398,402,398,398,46000
wad,861218,88,88,87,88,22800
ccn,861218,138,138,115,138,4000
cna,861218,402,402,402,402,0
mex,861218,22,22,20,22,103100
mgl,861218,28,28,28,28,0
mat,861218,92,92,92,92,400
srp,861218,142,142,142,142,22000
zel,861218,320,320,320,320,0
amx,861218,269,269,269,269,7300
wbc,861218,410,410,399,410,589200
mrc,861218,51,51,46,51,48900
ctm,861218,88,88,88,88,300
brd,861218,44,44,44,44,0
nph,861218,171,171,171,171,0
awa,861218,234,234,234,234,0
cag,861218,62,63,62,62,95500
gwf,861218,19,19,19,19,0
hma,861218,135,135,135,135,0
ach,861218,202,202,202,202,0
vee,861218,30,30,30,30,3000
akc,861218,252,252,252,252,0
ghr,861218,206,206,206,206,6600
dsf,861218,53,53,53,53,5700
bwt,861218,220,220,220,220,0
fai,861218,393,393,393,393,118900
ala,861218,175,175,175,175,0
ynx,861218,23,23,23,23,12000
sub,861218,30,30,30,30,77100
pcm,861218,268,268,259,268,195400
rai,861218,36,36,36,36,0
cmc,861218,232,232,232,232,21500
wba,861218,126,126,126,126,0
mgt,861218,7,7,7,7,28000
zap,861218,45,45,45,45,16700
prm,861218,68,70,65,68,69200
mmm,861218,130,130,130,130,6000
pni,861218,299,301,296,299,174300
ctx,861218,170,170,170,170,5200
kgr,861218,14,14,14,14,80500
wtp,861218,65,65,65,65,11600
hlx,861218,109,111,109,109,6000
hao,861218,14,14,14,14,11700
utl,861218,1193,1193,1085,1193,2100
emm,861218,15,15,15,15,0
whk,861218,52,52,52,52,0
bnw,861218,125,125,125,125,0
cmt,861218,148,148,148,148,0
smc,861218,83,90,83,83,75200
ewl,861218,2806,2806,2806,2806,0
acp,861218,227,227,227,227,200
wnr,861218,130,135,130,130,26000
gma,861218,143,143,140,143,9500
fdr,861218,12,12,12,12,6100
dci,861218,889,889,889,889,1300
wyl,861218,183,183,183,183,2700
bgf,861218,73,78,73,73,50400
ssc,861218,103,103,103,103,33100
hah,861218,238,238,238,238,264000
weg,861218,249,249,249,249,0
bic,861218,148,158,148,148,1000
lei,861218,75,75,75,75,13500
pae,861218,31,31,31,31,0
crr,861218,1319,1407,1319,1319,500
btr,861218,67,67,67,67,458400
rag,861218,204,204,204,204,28600
pfp,861218,153,153,153,153,500
auc,861218,295,295,293,295,276600
gpy,861218,84,84,84,84,500
ckg,861218,45,45,45,45,6500
ici,861218,261,267,261,261,6900
bpc,861218,234,234,232,234,10000
ion,861218,10,10,10,10,43700
nlb,861218,73,73,73,73,9700
zex,861218,156,165,156,156,8800
nci,861218,82,82,82,82,0
eqt,861218,395,395,395,395,0
dks,861218,175,175,175,175,0
met,861218,354,354,354,354,100
abd,861218,20,20,20,20,11200
jod,861218,392,392,392,392,0
aog,861218,68,68,67,68,3900
exi,861218,94,94,94,94,0
cog,861218,35,35,34,35,56700
hak,861218,158,158,158,158,0
pha,861218,83,83,83,83,0
cmx,861218,93,93,92,93,196000
cin,861218,493,493,493,493,0
nab,861218,426,440,423,437,938700
wak,861218,82,82,82,82,0
ptd,861218,184,184,184,184,0
mom,861218,30,30,30,30,40000
bkl,861218,92,92,92,92,18600
aro,861218,40,40,38,40,239000
hcl,861218,310,310,310,310,33500
ark,861218,27,27,25,27,9000
bgd,861218,116,116,116,116,2000
kmt,861218,267,267,267,267,1700
irc,861218,357,357,357,357,0
vss,861218,1012,1012,964,1012,900
nbh,861218,221,221,217,221,964100
ppp,861218,8,8,7,8,40000
crt,861218,82,82,82,82,4200
olp,861218,55,55,55,55,10000
rth,861218,447,447,447,447,2200
scn,861218,28,28,28,28,0
hil,861218,162,162,159,162,1600
mah,861218,154,154,154,154,5600
mlt,861218,355,355,355,355,0
ssg,861218,412,412,412,412,2100
cri,861218,429,429,429,429,10500
agd,861218,56,56,56,56,0
cbn,861218,28,28,28,28,23200
nmp,861218,101,101,99,101,1157300
lvg,861218,28,28,28,28,201000
cdg,861218,32,32,32,32,0
cnt,861218,16,16,15,16,6000
gdm,861218,59,59,59,59,0
cvc,861218,43,43,43,43,3400
wvi,861218,21,21,21,21,26000
dav,861218,259,259,259,259,0
grm,861218,40,40,40,40,0
dom,861218,66,66,66,66,64000
skl,861218,176,176,176,176,2000
cud,861218,208,208,208,208,0
dgd,861218,33,34,32,33,83000
gme,861218,19,19,19,19,0
bsg,861218,131,131,131,131,0
mld,861218,231,231,231,231,0
txr,861218,17,17,17,17,0
pch,861218,110,110,110,110,1000
iiv,861218,21,21,21,21,2400
bty,861218,146,146,146,146,12600
cbl,861218,14,14,14,14,0
gmk,861218,151,151,150,151,23200
chr,861218,143,143,143,143,0
quf,861218,208,208,208,208,5200
ldw,861218,80,80,80,80,0
npc,861218,420,420,414,420,25600
gsm,861218,58,58,58,58,93400
bdg,861218,84,84,84,84,4300
llr,861218,48,48,48,48,3600
whf,861218,80,80,80,80,900
seg,861218,36,36,36,36,1200
adh,861218,56,56,56,56,500
lgo,861218,12,12,12,12,0
gdp,861218,55,55,55,55,20000
len,861218,8,8,8,8,2100
hsh,861218,800,800,800,800,0
bqd,861218,159,159,159,159,1700
erh,861218,35,35,35,35,0
chp,861218,13,13,13,13,0
sft,861218,169,169,169,169,0
aca,861218,151,156,141,151,51600
agl,861218,314,314,314,314,500
blo,861218,46,46,46,46,1300
afu,861218,61,61,61,61,0
gra,861218,34,34,34,34,8100
vrg,861218,12,12,12,12,9500
gnt,861218,134,135,132,134,66300
tre,861218,42,42,42,42,0
cml,861218,213,214,213,214,186000
nng,861218,54,54,54,54,300
zyl,861218,94,94,94,94,3700
aua,861218,146,146,146,146,0
ase,861218,60,60,60,60,11800
ect,861218,69,69,69,69,4300
pmt,861218,540,540,540,540,0
wfi,861218,118,118,118,118,0
pat,861218,156,156,156,156,0
pmm,861218,325,347,325,325,3200
cip,861218,138,138,138,138,900
aul,861218,20,22,20,20,68000
cir,861218,45,45,45,45,0
awi,861218,88,88,88,88,5600
dio,861218,119,119,119,119,0
wpl,861218,135,138,135,135,996000
bsc,861218,78,78,78,78,37400
edi,861218,132,132,132,132,500
sov,861218,86,92,86,86,5600
cex,861218,313,313,308,313,182000
mmf,861218,195,195,195,195,9000
vki,861218,140,144,140,140,1100
cpl,861218,207,207,207,207,800
spt,861218,118,118,118,118,0
shv,861218,119,119,119,119,0
csr,861218,325,325,315,325,906300
miv,861218,72,72,72,72,0
mzg,861218,78,80,75,78,270000
ptz,861218,132,148,132,132,3800
reh,861218,408,408,408,408,0
smh,861218,464,464,464,464,0
spa,861218,40,40,40,40,6000
qbe,861218,134,134,134,134,14000
mch,861218,88,88,88,88,0
tir,861218,34,34,34,34,8500
aad,861218,143,143,143,143,3900
sbo,861218,34,34,34,34,0
ani,861218,159,159,157,159,98600
pgt,861218,100,100,100,100,800
clr,861218,146,146,146,146,8500
wme,861218,77,77,77,77,0
ghi,861218,119,119,119,119,20000
hng,861218,72,72,72,72,2100
sza,861218,150,150,150,150,14600
wes,861218,119,119,119,119,0
ncp,861218,290,290,287,290,347900
mlp,861218,264,264,254,264,3900
tya,861218,2003,2003,2003,2003,400
rio,861218,679,685,679,683,80000
ppt,861218,632,632,632,632,1100
hmt,861218,417,433,417,417,11900
deh,861218,200,200,200,200,700
gci,861218,490,490,490,490,0
msf,861218,467,467,467,467,0
blm,861218,16,16,16,16,53700
bor,861218,325,325,320,320,46200
kov,861218,57,57,57,57,1100
rmw,861218,2000,2000,2000,2000,600
atr,861218,667,667,667,667,0
cng,861218,188,190,186,188,19400
mem,861218,212,212,212,212,600
hrw,861218,43,43,43,43,0
ocn,861218,61,61,61,61,0
tgm,861218,60,60,60,60,28000
pby,861218,177,177,177,177,2100
nix,861218,42,42,42,42,0
cwl,861218,70,70,70,70,0
set,861218,219,219,219,219,0
drm,861218,65,65,65,65,36500
sfc,861218,108,108,108,108,500
cne,861218,10,10,10,10,0
gul,861218,85,85,85,85,100
bur,861218,235,240,235,235,14700
mxt,861218,16,16,16,16,22000
gpl,861218,16,16,16,16,26700
dfm,861218,173,173,173,173,87100
arg,861218,159,159,159,159,3600
skr,861218,84,84,83,84,5000
gns,861218,105,105,105,105,0
aar,861218,17,18,17,17,23100
ecm,861218,9,9,9,9,1800
anc,861218,149,149,149,149,2300
stv,861218,163,163,163,163,0
tam,861218,210,225,210,210,107000
ari,861218,8,8,8,8,1700
bet,861218,89,89,89,89,0
hrg,861218,432,432,432,432,0
may,861218,305,305,305,305,0
ktr,861218,67,67,67,67,0
sto,861218,335,339,335,335,41600
umg,861218,225,225,225,225,40000
spp,861218,19,19,19,19,0
vlt,861218,30,30,29,30,44100
mct,861218,44,44,44,44,22200
gud,861218,133,133,133,133,4500
crc,861218,93,93,84,93,9000
bri,861218,36,36,36,36,0
dev,861218,120,120,120,120,2900
mka,861218,31,33,31,31,114200
iro,861218,371,371,371,371,400
sbm,861218,28,28,28,28,0
elt,861218,93,93,90,93,10000
aqs,861218,91,93,91,91,34400
bab,861218,289,289,289,289,0
bta,861218,21,21,21,21,0
sog,861218,159,159,159,159,2200
swd,861218,54,54,52,54,44000
wsf,861218,481,481,481,481,1800
crg,861218,290,290,290,290,0
anz,861218,365,365,363,365,168100
