gns,861104,100,100,100,100,0
cvn,861104,60,60,60,60,0
csr,861104,300,302,300,300,83500
bmp,861104,163,163,163,163,200
bhp,861104,585,585,578,585,255700
bic,861104,158,158,158,158,4500
pia,861104,160,160,160,160,0
erg,861104,149,149,145,149,16500
dgd,861104,39,39,39,39,3000
ptz,861104,148,148,132,148,5800
gpy,861104,87,87,87,87,0
hrg,861104,484,484,465,484,3200
ihn,861104,50,50,50,50,0
wrf,861104,171,171,171,171,7000
mrc,861104,59,59,59,59,2600
lsc,861104,77,77,77,77,0
nph,861104,163,163,163,163,0
brd,861104,45,45,45,45,0
cbl,861104,12,13,12,12,56400
syl,861104,60,60,60,60,0
mim,861104,150,152,150,151,257800
gwf,861104,19,19,19,19,5200
cag,861104,63,65,63,63,4900
aad,861104,154,154,154,154,24400
tir,861104,37,37,37,37,0
npc,861104,240,240,240,240,0
tru,861104,1022,1022,1022,1022,0
seg,861104,44,44,44,44,23100
wdi,861104,444,444,444,444,0
cad,861104,113,113,113,113,0
clr,861104,78,85,78,78,5900
fim,861104,16,16,16,16,0
sog,861104,159,159,159,159,0
fri,861104,440,440,440,440,0
cis,861104,38,38,38,38,1500
ala,861104,186,196,186,186,12800
seq,861104,146,146,146,146,0
rai,861104,47,47,47,47,0
sft,861104,103,103,103,103,1200
nab,861104,414,419,414,419,157200
aca,861104,292,292,276,292,23800
rio,861104,691,691,689,689,38100
anz,861104,340,342,340,342,120300
ppt,861104,680,680,680,680,0
tgl,861104,10,10,10,10,0
mrh,861104,58,59,58,58,6500
msf,861104,517,517,517,517,0
tre,861104,40,40,40,40,0
cml,861104,190,191,188,190,51000
bor,861104,328,328,325,328,128500
sdy,861104,144,144,144,144,0
mac,861104,160,160,160,160,0
vwd,861104,10,10,10,10,9500
her,861104,65,67,65,65,92000
cng,861104,181,182,181,181,56600
bil,861104,645,645,645,645,42600
pmt,861104,540,540,540,540,0
pmm,861104,390,390,390,390,16400
bae,861104,48,48,48,48,0
xpta,861104,94030,94030,93260,93720,0
amc,861104,343,346,341,341,8400
drm,861104,95,95,95,95,500
awi,861104,61,61,61,61,1500
cir,861104,50,50,50,50,0
scm,861104,81,81,81,81,0
agd,861104,56,56,56,56,0
cfr,861104,17,18,17,17,386500
wlh,861104,11274,11274,11274,11274,1800
mxt,861104,18,18,16,18,92400
bsc,861104,58,58,58,58,0
fmh,861104,198,198,198,198,23400
