sid,861124,220,220,220,220,0
alx,861124,63,65,63,63,1400
eml,861124,203,203,203,203,0
pnx,861124,195,195,195,195,10200
ccl,861124,213,213,208,213,19800
rtm,861124,55,55,55,55,2000
fcl,861124,22,22,22,22,82500
bsd,861124,43,43,42,43,82300
rgc,861124,420,420,420,420,153800
bds,861124,155,155,155,155,53400
mgg,861124,23,23,23,23,24000
ihn,861124,52,52,52,52,0
gpt,861124,257,258,257,257,37800
ror,861124,120,120,120,120,9700
wrf,861124,152,152,152,152,16000
dtv,861124,287,287,287,287,400
ncl,861124,232,232,232,232,3000
jen,861124,169,169,169,169,9300
cim,861124,43,44,43,43,17000
fhf,861124,230,230,230,230,400
wmt,861124,276,288,276,276,670000
qrl,861124,164,165,162,164,76000
shr,861124,210,210,210,210,0
arn,861124,408,408,408,408,300
moh,861124,21,21,21,21,0
plp,861124,245,250,245,245,304600
kgm,861124,750,750,750,750,17000
emd,861124,260,260,260,260,400
fbg,861124,329,333,329,329,288000
mlg,861124,121,121,117,121,22100
pay,861124,80,80,80,80,13500
wmc,861124,238,238,238,238,2049800
qst,861124,75,75,75,75,0
sed,861124,68,68,68,68,10900
mac,861124,156,156,156,156,0
bil,861124,645,649,645,645,25000
lko,861124,45,45,45,45,2100
xpta,861124,94030,94110,92750,92750,0
lyg,861124,18,18,16,18,51200
bpt,861124,55,55,55,55,34000
scm,861124,102,102,102,102,0
abc,861124,230,230,230,230,0
jsm,861124,632,632,632,632,4900
fmh,861124,180,181,180,180,12600
nml,861124,300,300,295,300,7900
sst,861124,240,240,240,240,0
aov,861124,104,104,104,104,10500
ash,861124,201,201,199,201,0
wwh,861124,153,153,153,153,300
dat,861124,28,28,28,28,0
nfm,861124,402,402,391,402,54900
pia,861124,160,160,160,160,0
gvm,861124,210,210,210,210,1600
cnw,861124,47,47,47,47,0
ahy,861124,16,16,15,16,195000
cho,861124,335,335,335,335,2400
mag,861124,120,120,120,120,0
ggr,861124,47,47,47,47,0
aqc,861124,78,78,78,78,1000
ctr,861124,50,50,47,50,62800
lsc,861124,78,78,78,78,0
mim,861124,130,133,125,131,483200
nom,861124,271,271,271,271,5300
aui,861124,180,180,180,180,0
wdi,861124,392,392,392,392,600
cad,861124,119,119,119,119,0
swh,861124,197,197,197,197,16400
dor,861124,27,27,27,27,0
fri,861124,460,460,400,460,1300
cis,861124,32,32,32,32,42000
osh,861124,89,89,85,89,404600
dmc,861124,345,345,345,345,0
eac,861124,214,214,214,214,500
bgm,861124,11,11,10,11,620000
cpc,861124,41,41,41,41,13500
gmf,861124,237,240,237,237,79300
bkw,861124,1776,1776,1776,1776,0
pmu,861124,235,235,235,235,1000
mtk,861124,64,64,62,64,33000
wsl,861124,190,190,190,190,3100
tnt,861124,261,265,261,261,52000
ssn,861124,22,24,22,22,76300
wjm,861124,293,293,293,293,0
gow,861124,294,294,294,294,0
csd,861124,165,165,160,165,16700
khl,861124,102,102,102,102,4000
hco,861124,245,245,245,245,29400
amc,861124,346,351,346,351,120900
lmc,861124,32,32,32,32,3000
run,861124,175,175,175,175,4000
ssl,861124,48,48,48,48,0
kup,861124,113,113,113,113,0
cfr,861124,13,14,13,13,31700
tal,861124,125,125,125,125,600
btg,861124,38,39,38,38,210600
aum,861124,91,91,91,91,5300
era,861124,672,672,672,672,200
cvn,861124,43,52,43,43,9700
nts,861124,28,28,28,28,30800
ops,861124,327,327,327,327,3500
mtb,861124,22,22,22,22,2700
bmp,861124,159,159,159,159,0
bhp,861124,562,568,560,567,434700
bry,861124,293,293,293,293,0
apg,861124,28,28,28,28,1000
pdp,861124,262,262,254,262,580700
alc,861124,135,135,135,135,4000
erg,861124,161,161,149,161,283600
dnr,861124,43,45,43,43,6800
isr,861124,61,62,61,61,56500
imm,861124,133,137,133,133,3100
syl,861124,60,60,60,60,0
ate,861124,73,82,73,73,2500
gep,861124,60,60,60,60,20000
pgo,861124,365,367,340,365,38000
gcm,861124,2,2,2,2,0
tru,861124,889,889,889,889,100
klz,861124,109,109,109,109,0
bog,861124,60,60,60,60,200
jla,861124,478,478,478,478,6600
cnl,861124,237,237,237,237,200
flc,861124,328,328,328,328,0
alk,861124,131,150,125,131,2000
fim,861124,15,15,15,15,0
abf,861124,300,300,291,300,41200
ara,861124,6950,7098,6901,6950,15300
seq,861124,171,171,171,171,0
nps,861124,40,40,40,40,1000
hrl,861124,89,94,89,89,52900
brh,861124,75,75,75,75,0
caa,861124,135,135,135,135,4000
lan,861124,128,128,128,128,0
tgl,861124,10,10,10,10,0
mrh,861124,102,110,87,102,178200
bhh,861124,227,232,227,227,20100
plu,861124,142,149,142,142,109000
sdy,861124,144,144,144,144,0
tkr,861124,230,230,230,230,9500
psa,861124,47,47,47,47,0
her,861124,55,56,55,55,25000
sdi,861124,42,42,42,42,0
bae,861124,51,51,51,51,0
tth,861124,291,291,291,291,0
far,861124,32,32,32,32,200
afi,861124,87,87,87,87,0
adv,861124,93,93,93,93,0
anf,861124,210,210,210,210,100
cly,861124,163,163,163,163,2100
smi,861124,281,281,281,281,1500
oec,861124,431,431,431,431,14000
wad,861124,88,88,88,88,0
ccn,861124,85,85,85,85,4800
cna,861124,406,406,406,406,0
mex,861124,23,24,23,23,14900
mgl,861124,28,28,28,28,0
mat,861124,88,88,88,88,300
srp,861124,138,140,138,138,86200
zel,861124,290,290,290,290,0
amx,861124,225,225,221,225,8100
wbc,861124,354,354,353,354,315500
mrc,861124,46,46,42,46,3600
ctm,861124,85,85,85,85,8200
nph,861124,171,171,171,171,0
brd,861124,47,47,47,47,0
awa,861124,224,224,221,224,7800
cag,861124,65,65,62,65,10600
gwf,861124,19,19,19,19,0
ach,861124,187,187,187,187,900
vee,861124,40,40,40,40,12000
akc,861124,215,215,215,215,3500
ghr,861124,212,212,212,212,5000
bwt,861124,226,226,226,226,0
ala,861124,186,193,186,186,7000
fai,861124,369,379,369,369,390700
ynx,861124,24,24,24,24,4000
sub,861124,44,44,42,44,14000
rai,861124,44,44,44,44,0
